candidate_id,path,scope,sha256,category,mu,imagenet_initialized,ssl_method,epoch_if_known,encoder_present,projector_present,compatible_with_final_soilnet,lineage_status,linked_notebook,linked_metrics,selection_status,reason
CHECKPOINT_ROOT:c5c3512b367cabee93ee,CHECKPOINT_ROOT:checkpoints_VicReg_original_NEW/vicreg_mu_27.0_epoch_78.pth,CHECKPOINT_ROOT,c5c3512b367cabee93ee4a9ab719cbccdd920c90819a7a35d970ed69efaa788e,PARTIAL_STATE,27,True,VICReg,78,True,True,True,HIGH_CONFIDENCE_LINEAGE,LEGACY_GITHUB:checkpoints_Vicreg_original_NEW/VicReg_SoiNet_optimized_mu_27.ipynb,CHECKPOINT_ROOT:checkpoints_VicReg_original_NEW/vicreg_metrics_original_soilnet_mu_27.csv,REJECTED_INTERMEDIATE_SSL_EPOCH,Intermediate SSL training state is superseded by the tensor-identical final epoch-80 raw model state.
CHECKPOINT_ROOT:3b7f45c9be29f48ed0cc,CHECKPOINT_ROOT:checkpoints_VicReg_original_NEW/vicreg_mu_27.0_epoch_79.pth,CHECKPOINT_ROOT,3b7f45c9be29f48ed0cce285e98ee5772dfb84942b7c0cd9436a6da917fe192c,PARTIAL_STATE,27,True,VICReg,79,True,True,True,HIGH_CONFIDENCE_LINEAGE,LEGACY_GITHUB:checkpoints_Vicreg_original_NEW/VicReg_SoiNet_optimized_mu_27.ipynb,CHECKPOINT_ROOT:checkpoints_VicReg_original_NEW/vicreg_metrics_original_soilnet_mu_27.csv,REJECTED_INTERMEDIATE_SSL_EPOCH,Intermediate SSL training state is superseded by the tensor-identical final epoch-80 raw model state.
CHECKPOINT_ROOT:cbc28f56318b21843174,CHECKPOINT_ROOT:checkpoints_VicReg_original_NEW/vicreg_mu_27.0_epoch_8.pth,CHECKPOINT_ROOT,cbc28f56318b218431740fe230211ac91fa651c977b4c575980ced799d944edc,PARTIAL_STATE,27,True,VICReg,8,True,True,True,HIGH_CONFIDENCE_LINEAGE,LEGACY_GITHUB:checkpoints_Vicreg_original_NEW/VicReg_SoiNet_optimized_mu_27.ipynb,CHECKPOINT_ROOT:checkpoints_VicReg_original_NEW/vicreg_metrics_original_soilnet_mu_27.csv,REJECTED_INTERMEDIATE_SSL_EPOCH,Intermediate SSL training state is superseded by the tensor-identical final epoch-80 raw model state.
CHECKPOINT_ROOT:c0caf6a8468356923775,CHECKPOINT_ROOT:checkpoints_VicReg_original_NEW/vicreg_mu_27.0_epoch_80.pth,CHECKPOINT_ROOT,c0caf6a846835692377590bebfdcfd04edcfaebda3f8380d00903f7990b495de,PARTIAL_STATE,27,True,VICReg,80,True,True,True,HIGH_CONFIDENCE_LINEAGE,LEGACY_GITHUB:checkpoints_Vicreg_original_NEW/VicReg_SoiNet_optimized_mu_27.ipynb,CHECKPOINT_ROOT:checkpoints_VicReg_original_NEW/vicreg_metrics_original_soilnet_mu_27.csv,REJECTED_INTERMEDIATE_SSL_EPOCH,Intermediate SSL training state is superseded by the tensor-identical final epoch-80 raw model state.
CHECKPOINT_ROOT:a79ce7704882b0988e00,CHECKPOINT_ROOT:checkpoints_VicReg_original_NEW/vicreg_mu_27.0_epoch_9.pth,CHECKPOINT_ROOT,a79ce7704882b0988e00ecb1f2b6b5f707518d4e408b929411653bc64c8a7648,PARTIAL_STATE,27,True,VICReg,9,True,True,True,HIGH_CONFIDENCE_LINEAGE,LEGACY_GITHUB:checkpoints_Vicreg_original_NEW/VicReg_SoiNet_optimized_mu_27.ipynb,CHECKPOINT_ROOT:checkpoints_VicReg_original_NEW/vicreg_metrics_original_soilnet_mu_27.csv,REJECTED_INTERMEDIATE_SSL_EPOCH,Intermediate SSL training state is superseded by the tensor-identical final epoch-80 raw model state.
CHECKPOINT_ROOT:2ccdf9d8f2baa0503e71,CHECKPOINT_ROOT:checkpoints_VicReg_original_NEW/vicreg_projector_final_mu_27.0.pth,CHECKPOINT_ROOT,2ccdf9d8f2baa0503e713b58f748f0544e3c84dbf1941974aeb89528ea4c70ea,VICREG_PROJECTOR,27,True,VICReg,,False,True,False,VERIFIED_LINEAGE,LEGACY_GITHUB:checkpoints_Vicreg_original_NEW/VicReg_SoiNet_optimized_mu_27.ipynb,CHECKPOINT_ROOT:checkpoints_VicReg_original_NEW/vicreg_metrics_original_soilnet_mu_27.csv,REJECTED_NO_ENCODER,Projector/head-only state cannot initialize the final SoilNet encoder.
DATA_ROOT_EMBEDDED_ARTIFACTS:a34876c035f307844a70,DATA_ROOT_EMBEDDED_ARTIFACTS:Soil_Labeled_Data/soilNet_di chuyen tu o C/checkpoints_VicReg/finetune_mu_27.0.pth,DATA_ROOT_EMBEDDED_ARTIFACTS,a34876c035f307844a70a89ff053edc20758e9ac1af035ba5bdb8aba04daa392,FINETUNED_SOILNET_DUALHEAD,27,True,VICReg,,True,False,True,HIGH_CONFIDENCE_LINEAGE,UNMAPPED_GENERATION,UNMAPPED_GENERATION,REJECTED_POST_FINETUNE_ARTIFACT,"Artifact is downstream fine-tuned state, not the pre-finetuning SSL encoder."
DATA_ROOT_EMBEDDED_ARTIFACTS:24c94503d8a39e308f03,DATA_ROOT_EMBEDDED_ARTIFACTS:Soil_Labeled_Data/soilNet_di chuyen tu o C/checkpoints_VicReg/vicreg_classifier_final_mu_27.0.pth,DATA_ROOT_EMBEDDED_ARTIFACTS,24c94503d8a39e308f03aff34df27879e17f77f66abcddbb0cb3606e83386d0f,PARTIAL_STATE,27,True,VICReg,,False,False,False,HIGH_CONFIDENCE_LINEAGE,UNMAPPED_GENERATION,UNMAPPED_GENERATION,REJECTED_NO_ENCODER,Projector/head-only state cannot initialize the final SoilNet encoder.
DATA_ROOT_EMBEDDED_ARTIFACTS:c22c47ef53d5f8a03031,DATA_ROOT_EMBEDDED_ARTIFACTS:Soil_Labeled_Data/soilNet_di chuyen tu o C/checkpoints_VicReg/vicreg_linear_reg_final_mu_27.0.pth,DATA_ROOT_EMBEDDED_ARTIFACTS,c22c47ef53d5f8a030314e9a315ac482d266f129b7424b794c52c83841d15acd,PARTIAL_STATE,27,True,VICReg,,False,False,False,HIGH_CONFIDENCE_LINEAGE,UNMAPPED_GENERATION,UNMAPPED_GENERATION,REJECTED_NO_ENCODER,Projector/head-only state cannot initialize the final SoilNet encoder.
DATA_ROOT_EMBEDDED_ARTIFACTS:3d43b479b9ec4ab16d92,DATA_ROOT_EMBEDDED_ARTIFACTS:Soil_Labeled_Data/soilNet_di chuyen tu o C/checkpoints_VicReg/vicreg_model_final_mu_27.0.pth,DATA_ROOT_EMBEDDED_ARTIFACTS,3d43b479b9ec4ab16d920fc4a346fad39b17a72ae9bd087c98752d2b7e2c15e1,SSL_BACKBONE,27,True,VICReg,,True,False,True,HIGH_CONFIDENCE_LINEAGE,UNMAPPED_GENERATION,UNMAPPED_GENERATION,REJECTED_ALTERNATE_GENERATION,"Compatible original/ImageNet VICReg generation, but lacks the selected Scope-A epoch-80 plus exact metrics chain."
DATA_ROOT_EMBEDDED_ARTIFACTS:6929e054b1f0628a86c6,DATA_ROOT_EMBEDDED_ARTIFACTS:Soil_Labeled_Data/soilNet_di chuyen tu o C/checkpoints_VicReg/vicreg_projector_final_mu_27.0.pth,DATA_ROOT_EMBEDDED_ARTIFACTS,6929e054b1f0628a86c6fb4bd0e4a1b578e854058e8f6b92f4bff77e31725420,VICREG_PROJECTOR,27,True,VICReg,,False,True,False,HIGH_CONFIDENCE_LINEAGE,UNMAPPED_GENERATION,UNMAPPED_GENERATION,REJECTED_NO_ENCODER,Projector/head-only state cannot initialize the final SoilNet encoder.
DATA_ROOT_EMBEDDED_ARTIFACTS:49ca7e91bf3c90f7e085,DATA_ROOT_EMBEDDED_ARTIFACTS:Soil_Labeled_Data/soilNet_di chuyen tu o C/checkpoints_VicReg_tinyImagenet/vicreg_classifier_final_mu_27.0.pth,DATA_ROOT_EMBEDDED_ARTIFACTS,49ca7e91bf3c90f7e08589ab5bae12a825f484ab64f234d6f880d09d3cdff0d2,PARTIAL_STATE,27,False,VICReg,,False,False,False,HIGH_CONFIDENCE_LINEAGE,LEGACY_GITHUB:Vicreg_soiNet_tinyImagenet_mu=27.ipynb,UNMAPPED_OR_TRAINING_ONLY,REJECTED_INITIALIZATION_MISMATCH,TinyImageNet generation does not match the manuscript-preselected ImageNet-initialized SoilNet VICReg chain.
DATA_ROOT_EMBEDDED_ARTIFACTS:ce38d310ab88a83afb09,DATA_ROOT_EMBEDDED_ARTIFACTS:Soil_Labeled_Data/soilNet_di chuyen tu o C/checkpoints_VicReg_tinyImagenet/vicreg_linear_reg_final_mu_27.0.pth,DATA_ROOT_EMBEDDED_ARTIFACTS,ce38d310ab88a83afb09aef3b75d9c4cc13cb6549bf621791c0969b244b73b2b,PARTIAL_STATE,27,False,VICReg,,False,False,False,HIGH_CONFIDENCE_LINEAGE,LEGACY_GITHUB:Vicreg_soiNet_tinyImagenet_mu=27.ipynb,UNMAPPED_OR_TRAINING_ONLY,REJECTED_INITIALIZATION_MISMATCH,TinyImageNet generation does not match the manuscript-preselected ImageNet-initialized SoilNet VICReg chain.
DATA_ROOT_EMBEDDED_ARTIFACTS:b15d47b3e9b69866e806,DATA_ROOT_EMBEDDED_ARTIFACTS:Soil_Labeled_Data/soilNet_di chuyen tu o C/checkpoints_VicReg_tinyImagenet/vicreg_model_final_mu_27.0.pth,DATA_ROOT_EMBEDDED_ARTIFACTS,b15d47b3e9b69866e806493859a653945800e9eae39cd77130b0a77deb094a80,SSL_BACKBONE,27,False,VICReg,,True,False,True,HIGH_CONFIDENCE_LINEAGE,LEGACY_GITHUB:Vicreg_soiNet_tinyImagenet_mu=27.ipynb,UNMAPPED_OR_TRAINING_ONLY,REJECTED_INITIALIZATION_MISMATCH,TinyImageNet generation does not match the manuscript-preselected ImageNet-initialized SoilNet VICReg chain.
DATA_ROOT_EMBEDDED_ARTIFACTS:2919012a6a6e585f6a3c,DATA_ROOT_EMBEDDED_ARTIFACTS:Soil_Labeled_Data/soilNet_di chuyen tu o C/checkpoints_VicReg_tinyImagenet/vicreg_model_final_tinyImageNet_mu_27.0.pth,DATA_ROOT_EMBEDDED_ARTIFACTS,2919012a6a6e585f6a3cb2762415c811abae8119e3196fce15afdf3389ee17c1,FINETUNED_SOILNET_DUALHEAD,27,False,VICReg,,True,False,True,HIGH_CONFIDENCE_LINEAGE,LEGACY_GITHUB:Vicreg_soiNet_tinyImagenet_mu=27.ipynb,UNMAPPED_OR_TRAINING_ONLY,REJECTED_INITIALIZATION_MISMATCH,TinyImageNet generation does not match the manuscript-preselected ImageNet-initialized SoilNet VICReg chain.
DATA_ROOT_EMBEDDED_ARTIFACTS:c26e9fdd99c61460011d,DATA_ROOT_EMBEDDED_ARTIFACTS:Soil_Labeled_Data/soilNet_di chuyen tu o C/checkpoints_VicReg_tinyImagenet/vicreg_projector_final_mu_27.0.pth,DATA_ROOT_EMBEDDED_ARTIFACTS,c26e9fdd99c61460011db32c06e236783e03c1ea24200e0776cd696ae3931a87,VICREG_PROJECTOR,27,False,VICReg,,False,True,False,HIGH_CONFIDENCE_LINEAGE,LEGACY_GITHUB:Vicreg_soiNet_tinyImagenet_mu=27.ipynb,UNMAPPED_OR_TRAINING_ONLY,REJECTED_INITIALIZATION_MISMATCH,TinyImageNet generation does not match the manuscript-preselected ImageNet-initialized SoilNet VICReg chain.
DATA_ROOT_EMBEDDED_ARTIFACTS:ce182aa77a2e1f5b0080,DATA_ROOT_EMBEDDED_ARTIFACTS:Soil_Labeled_Data/soilNet_di chuyen tu o C/finetune_update/Best_finetuned_VicReg_TinyImageNet_mu_27.pth,DATA_ROOT_EMBEDDED_ARTIFACTS,ce182aa77a2e1f5b00802f10ccd22acee7c1b8fe41e06141bccb221988f09127,FINETUNED_SOILNET_DUALHEAD,27,False,VICReg,,True,False,True,HIGH_CONFIDENCE_LINEAGE,LEGACY_GITHUB:Vicreg_soiNet_tinyImagenet_mu=27.ipynb,UNMAPPED_OR_TRAINING_ONLY,REJECTED_INITIALIZATION_MISMATCH,TinyImageNet generation does not match the manuscript-preselected ImageNet-initialized SoilNet VICReg chain.
DATA_ROOT_EMBEDDED_ARTIFACTS:c14cc5102545ddfbd0be,DATA_ROOT_EMBEDDED_ARTIFACTS:Soil_Labeled_Data/soilNet_di chuyen tu o C/finetune_update/Best_finetuned_VicReg_mu_27.pth,DATA_ROOT_EMBEDDED_ARTIFACTS,c14cc5102545ddfbd0be60e611138309231ee185597c415043bb5f9dce188971,FINETUNED_SOILNET_DUALHEAD,27,True,VICReg,,True,False,True,HIGH_CONFIDENCE_LINEAGE,UNMAPPED_GENERATION,UNMAPPED_GENERATION,REJECTED_POST_FINETUNE_ARTIFACT,"Artifact is downstream fine-tuned state, not the pre-finetuning SSL encoder."
LEGACY_GITHUB:2ccdf9d8f2baa0503e71,LEGACY_GITHUB:checkpoints_Vicreg_original_NEW/vicreg_projector_final_mu_27.0.pth,LEGACY_GITHUB,2ccdf9d8f2baa0503e713b58f748f0544e3c84dbf1941974aeb89528ea4c70ea,VICREG_PROJECTOR,27,True,VICReg,,False,True,False,VERIFIED_LINEAGE,LEGACY_GITHUB:checkpoints_Vicreg_original_NEW/VicReg_SoiNet_optimized_mu_27.ipynb,LEGACY_GITHUB:checkpoints_VicReg_original_NEW/vicreg_metrics_original_soilnet_mu_27.csv,REJECTED_NO_ENCODER,Projector-only artifact; no encoder state.
LEGACY_GITHUB:2919012a6a6e585f6a3c,LEGACY_GITHUB:vicreg_model_final_tinyImageNet_mu_27.0.pth,LEGACY_GITHUB,2919012a6a6e585f6a3cb2762415c811abae8119e3196fce15afdf3389ee17c1,SSL_BACKBONE,27,False,VICReg,,True,False,True,HIGH_CONFIDENCE_LINEAGE,LEGACY_GITHUB:Vicreg_soiNet_tinyImagenet_mu=27.ipynb,UNMAPPED_OR_TRAINING_ONLY,REJECTED_INITIALIZATION_MISMATCH,TinyImageNet initialization mismatch.
