sample_id,relative_path,sha256,prospective_split,status,exact_match_in_historical_unlabeled_pool,near_duplicate_group_in_historical_unlabeled_pool,evidence
b1abd3e079e160b372d9,Soil_Labeled_Data/M_40_50/L_60_70/alluvial/IMG_0678_M_10_20_clayish_red.jpg,2ee769bf8d1fa216285f11f2bbb02e36f8f47bc4884d2de18467a617ce55d190,train,HISTORICALLY_EXPOSED,False,True,"High-confidence fine-tune notebooks build one dataset from all 2057 rows. For fallback rows, sample identity was exposed although historical augmented bytes are not reproducible."
9b69dae030fe31eeabe5,Soil_Labeled_Data/M_40_50/L_60_70/alluvial/IMG_0681_M_10_20_light_brown.jpg,bd8809d2922d1b595cb401a67ee5cf1b1622a53abaea28e325e21e2040d66c8e,train,HISTORICALLY_EXPOSED,False,True,"High-confidence fine-tune notebooks build one dataset from all 2057 rows. For fallback rows, sample identity was exposed although historical augmented bytes are not reproducible."
7967a4ab41818256357f,Soil_Labeled_Data/M_40_50/L_70_80/alluvial/IMG_0283_M_0_10_pale_yellow.jpg,9725350b9a264988bdd724ffb6c5912ee625e072c63fdb0c6e942adb2cd07124,train,HISTORICALLY_EXPOSED,False,True,"High-confidence fine-tune notebooks build one dataset from all 2057 rows. For fallback rows, sample identity was exposed although historical augmented bytes are not reproducible."
75a2e579b443d48e3e3e,Soil_Labeled_Data/M_40_50/L_70_80/alluvial/IMG_0284_M_0_10_pale_yellow.jpg,5d2932d6f0708f7a41b0a95284fc3b6b3bc6e08995caa1e3567dc67c4f71599a,train,HISTORICALLY_EXPOSED,False,True,"High-confidence fine-tune notebooks build one dataset from all 2057 rows. For fallback rows, sample identity was exposed although historical augmented bytes are not reproducible."
e35d884e0a84a006078d,Soil_Labeled_Data/M_40_50/L_70_80/alluvial/IMG_0288_M_0_10_gray_brown.jpg,ef6c6ae7fc8a2b467d89ca20a0cbf8f7493d020f86c38b2faf94c7a9dd0be6d5,train,HISTORICALLY_EXPOSED,False,True,"High-confidence fine-tune notebooks build one dataset from all 2057 rows. For fallback rows, sample identity was exposed although historical augmented bytes are not reproducible."
9fdca2f0d8037a1b19c6,Soil_Labeled_Data/M_40_50/L_70_80/alluvial/IMG_0291_M_0_10_light_brown.jpg,c0a7c284146fba3294f5e16d61b14923d6686440ea357891ec8681bd41430b00,train,HISTORICALLY_EXPOSED,False,True,"High-confidence fine-tune notebooks build one dataset from all 2057 rows. For fallback rows, sample identity was exposed although historical augmented bytes are not reproducible."
20b214979a40c47e1282,Soil_Labeled_Data/M_40_50/L_70_80/alluvial/IMG_0292_M_0_10_pale_yellow.jpg,08754d3d210f20032ae66f89277c23d0433266becb984b3d0e801559ddbfafc8,validation,HISTORICALLY_EXPOSED,False,True,"High-confidence fine-tune notebooks build one dataset from all 2057 rows. For fallback rows, sample identity was exposed although historical augmented bytes are not reproducible."
78d85e98132bec3b17fa,Soil_Labeled_Data/M_40_50/L_70_80/alluvial/IMG_0294_M_0_10_clayish_red.jpg,fce5031d9081b31242be408f463b9d63ed7941323d6011d6b993ef4ef3b05ef9,test,HISTORICALLY_EXPOSED,False,True,"High-confidence fine-tune notebooks build one dataset from all 2057 rows. For fallback rows, sample identity was exposed although historical augmented bytes are not reproducible."
06ba2616078cddb0472a,Soil_Labeled_Data/M_40_50/L_70_80/alluvial/IMG_0298_M_0_10_gray_brown.jpg,56c2350f873183aca410bf54e893753c6e94a83fc0d65268db65c4dacea34c1e,train,HISTORICALLY_EXPOSED,False,True,"High-confidence fine-tune notebooks build one dataset from all 2057 rows. For fallback rows, sample identity was exposed although historical augmented bytes are not reproducible."
a64d25904c7f588bc030,Soil_Labeled_Data/M_40_50/L_70_80/alluvial/IMG_0299_M_0_10_light_brown.jpg,ee5853bf834c9425c930175f06ea83d4e16bdbd8414d0d22ad5ec58771ee98be,train,HISTORICALLY_EXPOSED,False,True,"High-confidence fine-tune notebooks build one dataset from all 2057 rows. For fallback rows, sample identity was exposed although historical augmented bytes are not reproducible."
1a102628603409c1900f,Soil_Labeled_Data/M_40_50/L_70_80/alluvial/IMG_0302_M_0_10_clayish_red.jpg,dc9b0d89164351c854279451a6745fa91d69da150ef5eed73f0aaf5b692e2ac5,validation,HISTORICALLY_EXPOSED,False,True,"High-confidence fine-tune notebooks build one dataset from all 2057 rows. For fallback rows, sample identity was exposed although historical augmented bytes are not reproducible."
d7b9fd056f90fb70e568,Soil_Labeled_Data/M_40_50/L_70_80/alluvial/IMG_0698_M_10_20_clayish_red.jpg,38db3c9e4e56e2fec418ff099d4ba9cd8bf6e614a9036692bd8748ff5605d4b0,train,HISTORICALLY_EXPOSED,True,True,"High-confidence fine-tune notebooks build one dataset from all 2057 rows. For fallback rows, sample identity was exposed although historical augmented bytes are not reproducible."
9ba920b6d838207e1064,Soil_Labeled_Data/M_40_50/L_70_80/alluvial/IMG_0700_M_10_20_pale_yellow.jpg,2ed42336016d5de57c6f92ca5df277efe9a5098257a0d5f1d5bb0c9ce4a065a2,train,HISTORICALLY_EXPOSED,True,True,"High-confidence fine-tune notebooks build one dataset from all 2057 rows. For fallback rows, sample identity was exposed although historical augmented bytes are not reproducible."
6d5b2c6bccf908cab226,Soil_Labeled_Data/M_40_50/L_70_80/alluvial/IMG_0701_M_10_20_gray_brown.jpg,054118b0cc8112489c48a3e1be073c9d04768152f5e8a170687e48950de5d458,test,HISTORICALLY_EXPOSED,True,True,"High-confidence fine-tune notebooks build one dataset from all 2057 rows. For fallback rows, sample identity was exposed although historical augmented bytes are not reproducible."
4b1ed177024145eb2406,Soil_Labeled_Data/M_40_50/L_70_80/alluvial/IMG_0704_M_10_20_pale_yellow.jpg,9dc4aaa53d909efb5ddf28d5e28ac2c18c9dbdf5e2404dfcadc38cc53853fd3c,test,HISTORICALLY_EXPOSED,False,True,"High-confidence fine-tune notebooks build one dataset from all 2057 rows. For fallback rows, sample identity was exposed although historical augmented bytes are not reproducible."
8b1a945a6e98efd4b386,Soil_Labeled_Data/M_40_50/L_70_80/alluvial/IMG_0705_M_10_20_gray_brown.jpg,b3970fe8e262c4f9e2612b3ab17da25ca92a6018f0ab2c2e5e2e4310c35a98d6,validation,HISTORICALLY_EXPOSED,False,True,"High-confidence fine-tune notebooks build one dataset from all 2057 rows. For fallback rows, sample identity was exposed although historical augmented bytes are not reproducible."
aafd8048f02d5ca0a408,Soil_Labeled_Data/M_40_50/L_70_80/alluvial/IMG_0707_M_10_20_gray_brown.jpg,ba084cf75badf3b2a741f56fa6114b48877fe1b200e8cae141196ffdda660a44,train,HISTORICALLY_EXPOSED,False,True,"High-confidence fine-tune notebooks build one dataset from all 2057 rows. For fallback rows, sample identity was exposed although historical augmented bytes are not reproducible."
33f4f247ac59adb41035,Soil_Labeled_Data/M_40_50/L_70_80/alluvial/IMG_0710_M_10_20_gray_brown.jpg,27d98f2163829bf8b17616decc56501d9d6da65e9c21ddc471e3107dae26878f,validation,HISTORICALLY_EXPOSED,False,True,"High-confidence fine-tune notebooks build one dataset from all 2057 rows. For fallback rows, sample identity was exposed although historical augmented bytes are not reproducible."
2750fabab27d4abaa4c8,Soil_Labeled_Data/M_40_50/L_70_80/alluvial/IMG_0711_M_10_20_light_brown.jpg,7e6f02b6320271eaf8cc546da9dc787f5a4c625460c62b4fbda75ded2986c7ef,train,HISTORICALLY_EXPOSED,False,True,"High-confidence fine-tune notebooks build one dataset from all 2057 rows. For fallback rows, sample identity was exposed although historical augmented bytes are not reproducible."
5deebcb9d6159b308a21,Soil_Labeled_Data/M_40_50/L_70_80/alluvial/IMG_0713_M_10_20_pale_yellow.jpg,2e753eb794bc063519b010ca17062b0aaa07160d552e0dd6d43307c66bdcbeeb,validation,HISTORICALLY_EXPOSED,False,True,"High-confidence fine-tune notebooks build one dataset from all 2057 rows. For fallback rows, sample identity was exposed although historical augmented bytes are not reproducible."
18732d2e530caf5b505a,Soil_Labeled_Data/M_40_50/L_70_80/alluvial/IMG_0718_M_10_20_light_brown.jpg,dab061a45191f3554b1277587d88f131022ffd3cf2c2cd0c65e732300ad686c3,train,HISTORICALLY_EXPOSED,True,True,"High-confidence fine-tune notebooks build one dataset from all 2057 rows. For fallback rows, sample identity was exposed although historical augmented bytes are not reproducible."
f9664d2242589337eee0,Soil_Labeled_Data/M_40_50/L_70_80/alluvial/IMG_0719_M_10_20_clayish_red.jpg,23a4c83e401091a57109d43915c36c3df28b5ddb77d184f250be0384984a312d,validation,HISTORICALLY_EXPOSED,True,True,"High-confidence fine-tune notebooks build one dataset from all 2057 rows. For fallback rows, sample identity was exposed although historical augmented bytes are not reproducible."
90b506a249174e01c527,Soil_Labeled_Data/M_40_50/L_80_90/alluvial/IMG_0327_M_0_10_gray_brown.jpg,bd91b4da830b5990ca5da3464d9da187016689dbe8bb4fd0b1b01e367ef4f937,train,HISTORICALLY_EXPOSED,True,True,"High-confidence fine-tune notebooks build one dataset from all 2057 rows. For fallback rows, sample identity was exposed although historical augmented bytes are not reproducible."
bec8fd55f80dfd983511,Soil_Labeled_Data/M_40_50/L_80_90/alluvial/IMG_0332_M_0_10_light_brown.jpg,c4bfd0a33c05402ff5b7f7fb89d1f0064773e8973e02ba44e1728183af861036,train,HISTORICALLY_EXPOSED,True,True,"High-confidence fine-tune notebooks build one dataset from all 2057 rows. For fallback rows, sample identity was exposed although historical augmented bytes are not reproducible."
d6c9622d2ab2f47c90fd,Soil_Labeled_Data/M_40_50/L_80_90/alluvial/IMG_0334_M_0_10_gray_brown.jpg,984cb3a9b7a71941cb71141f3085c399a63335cf675e92bbe9bfa7539af16122,train,HISTORICALLY_EXPOSED,True,True,"High-confidence fine-tune notebooks build one dataset from all 2057 rows. For fallback rows, sample identity was exposed although historical augmented bytes are not reproducible."
c4e1e92dbb2efd1384ff,Soil_Labeled_Data/M_40_50/L_80_90/alluvial/IMG_0338_M_0_10_gray_brown.jpg,316f20c1648a68656ea045dfb0906c52945381ff22f1209aae39360021e5366c,test,HISTORICALLY_EXPOSED,True,True,"High-confidence fine-tune notebooks build one dataset from all 2057 rows. For fallback rows, sample identity was exposed although historical augmented bytes are not reproducible."
a368b8e3b93b71ee2cd2,Soil_Labeled_Data/M_40_50/L_80_90/alluvial/IMG_0340_M_0_10_light_brown.jpg,91ac9a7bd9cc7a74e20d0eaa4638f13c4edb5d724bc611428c2f17b9113b969f,test,HISTORICALLY_EXPOSED,True,True,"High-confidence fine-tune notebooks build one dataset from all 2057 rows. For fallback rows, sample identity was exposed although historical augmented bytes are not reproducible."
8304db72aa062c24c0d7,Soil_Labeled_Data/M_40_50/L_80_90/alluvial/IMG_0742_M_10_20_pale_yellow.jpg,a0e11c0c9d9980a3f9954d1e0626aa26a52c700fafb72d2101ba2c8d50ba2ae1,train,HISTORICALLY_EXPOSED,True,True,"High-confidence fine-tune notebooks build one dataset from all 2057 rows. For fallback rows, sample identity was exposed although historical augmented bytes are not reproducible."
d454acb24a969ea6e871,Soil_Labeled_Data/M_40_50/L_80_90/alluvial/IMG_0744_M_10_20_pale_yellow.jpg,ed0c322c2aaf1a8f97c664559da7d47c92d34fb418177bfbbf8f891f97359ac7,test,HISTORICALLY_EXPOSED,True,True,"High-confidence fine-tune notebooks build one dataset from all 2057 rows. For fallback rows, sample identity was exposed although historical augmented bytes are not reproducible."
178363c736407303516c,Soil_Labeled_Data/M_40_50/L_80_90/alluvial/IMG_0748_M_10_20_clayish_red.jpg,15207b491f3d687132de978a1ece0aa8cacc5d561dc6cbdc5678f8e49f58a606,validation,HISTORICALLY_EXPOSED,True,True,"High-confidence fine-tune notebooks build one dataset from all 2057 rows. For fallback rows, sample identity was exposed although historical augmented bytes are not reproducible."
5169d5c450bc089d7895,Soil_Labeled_Data/M_40_50/L_80_90/alluvial/IMG_0749_M_10_20_pale_yellow.jpg,b568c805751ba61672bc399ec4d39bb84cb45bb361a2cd8be58320fad695133f,train,HISTORICALLY_EXPOSED,False,True,"High-confidence fine-tune notebooks build one dataset from all 2057 rows. For fallback rows, sample identity was exposed although historical augmented bytes are not reproducible."
89aa7acaaa7a75956651,Soil_Labeled_Data/M_40_50/L_80_90/alluvial/IMG_0750_M_10_20_clayish_red.jpg,0c0739d3559f839d393c1e98d0bb198583907f271427b1e7c128fd0c43040c9e,validation,HISTORICALLY_EXPOSED,False,True,"High-confidence fine-tune notebooks build one dataset from all 2057 rows. For fallback rows, sample identity was exposed although historical augmented bytes are not reproducible."
4d82ad7c69d36fbb6321,Soil_Labeled_Data/M_40_50/L_80_90/alluvial/IMG_0752_M_10_20_gray_brown.jpg,301ea6dbf70e177f573b02114c0aa7dac769f1f55631858e92c786c506ca0455,train,HISTORICALLY_EXPOSED,False,True,"High-confidence fine-tune notebooks build one dataset from all 2057 rows. For fallback rows, sample identity was exposed although historical augmented bytes are not reproducible."
fd13c924402cdd288fff,Soil_Labeled_Data/M_40_50/L_80_90/alluvial/IMG_0760_M_10_20_gray_brown.jpg,acbecdba74cdb17e52758d6f15168c10d99f87b25aa51cf7c3429d7d95d301ac,train,HISTORICALLY_EXPOSED,True,True,"High-confidence fine-tune notebooks build one dataset from all 2057 rows. For fallback rows, sample identity was exposed although historical augmented bytes are not reproducible."
de2e02a59255b0cc6bb6,Soil_Labeled_Data/M_40_50/L_80_90/alluvial/IMG_0761_M_10_20_pale_yellow.jpg,2c3dbd764821089b37f53cbf5580aeb89baac40e75e2470159bee3ec67b4ecae,train,HISTORICALLY_EXPOSED,True,True,"High-confidence fine-tune notebooks build one dataset from all 2057 rows. For fallback rows, sample identity was exposed although historical augmented bytes are not reproducible."
b38013506227b42bf16f,Soil_Labeled_Data/M_40_50/L_80_90/alluvial/z5720115611278_2165bd5b2e5ac713d97400eabcc65d99.jpg,26bb3fee4d57dc0f3c2e373eaccb19a1a4f4b8da2c84829c5918e6d3a9e603b3,train,HISTORICALLY_EXPOSED,True,True,"High-confidence fine-tune notebooks build one dataset from all 2057 rows. For fallback rows, sample identity was exposed although historical augmented bytes are not reproducible."
0a589880d0b0ee979213,Soil_Labeled_Data/M_40_50/L_80_90/alluvial/z5720115687004_c7046b6ed304fe8ccbb693c1af288980.jpg,da67778185dbfeb35e18acd99a4b43850e693e80c558855b36f342b4d4360d30,train,HISTORICALLY_EXPOSED,True,True,"High-confidence fine-tune notebooks build one dataset from all 2057 rows. For fallback rows, sample identity was exposed although historical augmented bytes are not reproducible."
605650cb9ddba9661922,Soil_Labeled_Data/M_40_50/L_80_90/alluvial/z5720115765295_566dab2e381f475c4d17c1f90510d54b.jpg,18bc70fb3bbd74cd8bf3ab88ec4e48b1aa2fdd6673a130490622719209b228e0,validation,HISTORICALLY_EXPOSED,True,True,"High-confidence fine-tune notebooks build one dataset from all 2057 rows. For fallback rows, sample identity was exposed although historical augmented bytes are not reproducible."
4a665346df06d3fb7205,Soil_Labeled_Data/M_40_50/L_80_90/alluvial/z5720115942754_8be2331cdea2f08eaa20a4d16f47702e.jpg,b31a63d28142efd56024bd0e38ee4b1118ecaf2eca2f4cb0c721d8c954f5bcb9,train,HISTORICALLY_EXPOSED,True,True,"High-confidence fine-tune notebooks build one dataset from all 2057 rows. For fallback rows, sample identity was exposed although historical augmented bytes are not reproducible."
61cadbb7ab6f98654808,Soil_Labeled_Data/M_40_50/L_80_90/alluvial/z5720115994271_6ee046f5429b540fab54644ee387967d.jpg,f78a84e7b2a6e850c20e699b6715e85009c356da4b0001f92227be59ff662b36,train,HISTORICALLY_EXPOSED,True,True,"High-confidence fine-tune notebooks build one dataset from all 2057 rows. For fallback rows, sample identity was exposed although historical augmented bytes are not reproducible."
350b3ed85911a4c6b846,Soil_Labeled_Data/M_40_50/L_80_90/alluvial/z5720116056023_3d3d361e4d7255ed7de4195fa640e456.jpg,5873f295503021948402983e0b69c19684e53795933b1f0e7413811e5fe0efb1,train,HISTORICALLY_EXPOSED,True,True,"High-confidence fine-tune notebooks build one dataset from all 2057 rows. For fallback rows, sample identity was exposed although historical augmented bytes are not reproducible."
485fdb9d28b76ff61729,Soil_Labeled_Data/M_40_50/L_80_90/alluvial/z5720116085194_b4c6d844bda5f6a7533e048925576cdd.jpg,d27c8f193d45dc320ed6bfa0639a1374901b85f74b60878fbb42dd02333cc0a0,train,HISTORICALLY_EXPOSED,True,True,"High-confidence fine-tune notebooks build one dataset from all 2057 rows. For fallback rows, sample identity was exposed although historical augmented bytes are not reproducible."
4fff1fb38d1c71071640,Soil_Labeled_Data/M_40_50/L_90_100/alluvial/IMG_0368_M_0_10_gray_brown.jpg,633c6ddbe3444ad20ff389671365d1820a68e1a0c38fbafc059f2f214b376b6e,train,HISTORICALLY_EXPOSED,False,True,"High-confidence fine-tune notebooks build one dataset from all 2057 rows. For fallback rows, sample identity was exposed although historical augmented bytes are not reproducible."
95a9f0226d3cffa9827f,Soil_Labeled_Data/M_40_50/L_90_100/alluvial/IMG_0373_M_0_10_clayish_red.jpg,197978f6c575ef456e850646b4fc9bd065b1a09172b2c496fcdede6edd45a9f0,train,HISTORICALLY_EXPOSED,False,True,"High-confidence fine-tune notebooks build one dataset from all 2057 rows. For fallback rows, sample identity was exposed although historical augmented bytes are not reproducible."
8355b1dc468b6a2455a3,Soil_Labeled_Data/M_40_50/L_90_100/alluvial/IMG_0374_M_0_10_clayish_red.jpg,b0e726625efefc0c0c78d062262edf54dbbaea6bd066e028a3a57134d9516965,train,HISTORICALLY_EXPOSED,False,True,"High-confidence fine-tune notebooks build one dataset from all 2057 rows. For fallback rows, sample identity was exposed although historical augmented bytes are not reproducible."
35246443d09ec07bbb9e,Soil_Labeled_Data/M_40_50/L_90_100/alluvial/IMG_0375_M_0_10_light_brown.jpg,d1d4c3fad6b19ebcad41908e8b3c0874d31dbe574b08b6f8fb862c20d9dbd7cd,train,HISTORICALLY_EXPOSED,False,True,"High-confidence fine-tune notebooks build one dataset from all 2057 rows. For fallback rows, sample identity was exposed although historical augmented bytes are not reproducible."
032393a764f230951722,Soil_Labeled_Data/M_40_50/L_90_100/alluvial/IMG_0377_M_0_10_pale_yellow.jpg,972ae32d6a2d6fd4f6c58200cfb5b75500a77cadd10441d29445f70cd70eb39d,train,HISTORICALLY_EXPOSED,False,True,"High-confidence fine-tune notebooks build one dataset from all 2057 rows. For fallback rows, sample identity was exposed although historical augmented bytes are not reproducible."
6470ac41b299a9353fcf,Soil_Labeled_Data/M_40_50/L_90_100/alluvial/IMG_0383_M_0_10_light_brown.jpg,0ac1f6f596b0d34730a56d56742280b5844b2346266cbf6a00bbe87e8d6e814b,train,HISTORICALLY_EXPOSED,False,True,"High-confidence fine-tune notebooks build one dataset from all 2057 rows. For fallback rows, sample identity was exposed although historical augmented bytes are not reproducible."
9b26bb6490488f932861,Soil_Labeled_Data/M_40_50/L_90_100/alluvial/IMG_0384_M_0_10_clayish_red.jpg,0aa5b86e909f9ff5cc6825d87257e80288df8507114e6d650f90de2b0697193d,train,HISTORICALLY_EXPOSED,False,True,"High-confidence fine-tune notebooks build one dataset from all 2057 rows. For fallback rows, sample identity was exposed although historical augmented bytes are not reproducible."
7992a8dda31c225dafb7,Soil_Labeled_Data/M_40_50/L_90_100/alluvial/IMG_0787_M_10_20_clayish_red.jpg,64b16363b76bdb909d18cbd3a76d264356d05f0a472a6153ab31a91b195af4ca,train,HISTORICALLY_EXPOSED,True,True,"High-confidence fine-tune notebooks build one dataset from all 2057 rows. For fallback rows, sample identity was exposed although historical augmented bytes are not reproducible."
eeaad339ffa1a36b0cf2,Soil_Labeled_Data/M_40_50/L_90_100/alluvial/IMG_0793_M_10_20_clayish_red.jpg,1a4a5a60ddb0f2fa8ede1f05038c190f9e0c1ea41564c33d0f42e2428e48a937,test,HISTORICALLY_EXPOSED,False,True,"High-confidence fine-tune notebooks build one dataset from all 2057 rows. For fallback rows, sample identity was exposed although historical augmented bytes are not reproducible."
0dac8eb87757a2a50003,Soil_Labeled_Data/M_40_50/L_90_100/alluvial/IMG_0796_M_10_20_gray_brown.jpg,d909fdb41dc4c6d84ad15fe83b726c1b4e7aa8b1afe49dbc6e6b5612e27260b1,test,HISTORICALLY_EXPOSED,False,True,"High-confidence fine-tune notebooks build one dataset from all 2057 rows. For fallback rows, sample identity was exposed although historical augmented bytes are not reproducible."
9d8e7dd43e58592c77f5,Soil_Labeled_Data/M_40_50/L_90_100/alluvial/IMG_0797_M_10_20_gray_brown.jpg,007db960b222f99b3bb2425269787c8f414716372ad9085248dd470bf1428dc9,train,HISTORICALLY_EXPOSED,True,True,"High-confidence fine-tune notebooks build one dataset from all 2057 rows. For fallback rows, sample identity was exposed although historical augmented bytes are not reproducible."
cadd9674a87ed9618bcc,Soil_Labeled_Data/M_40_50/L_90_100/alluvial/IMG_0799_M_10_20_pale_yellow.jpg,7eea6caa44dd7cd8677393fcabb350dc3f4219d0dd52af47e606fa4c105c2818,train,HISTORICALLY_EXPOSED,False,True,"High-confidence fine-tune notebooks build one dataset from all 2057 rows. For fallback rows, sample identity was exposed although historical augmented bytes are not reproducible."
8ecfce7335b735b8b8d9,Soil_Labeled_Data/M_40_50/L_90_100/alluvial/IMG_0800_M_10_20_clayish_red.jpg,d05fa6698df5fa3a2fa1f1ea6dd552862a35cafb706e4e04553f03b49c9f4fe5,train,HISTORICALLY_EXPOSED,False,True,"High-confidence fine-tune notebooks build one dataset from all 2057 rows. For fallback rows, sample identity was exposed although historical augmented bytes are not reproducible."
dad8eebba7592eef4fdb,Soil_Labeled_Data/M_40_50/L_90_100/alluvial/IMG_0801_M_10_20_clayish_red.jpg,a95873f31db56396a3683ef3deb86e6978f90b4a7baee00686ac6ac44e3f86c5,train,HISTORICALLY_EXPOSED,False,True,"High-confidence fine-tune notebooks build one dataset from all 2057 rows. For fallback rows, sample identity was exposed although historical augmented bytes are not reproducible."
b51b5b44fc6870f6d578,Soil_Labeled_Data/M_40_50/L_90_100/alluvial/z5720142667793_1b68b578374e456dec54d6a7942a78c6.jpg,85901716749fa7f57af05ad4b6a317f26c6e420ba47d3b76e87ff45ecdfcd54d,train,HISTORICALLY_EXPOSED,True,True,"High-confidence fine-tune notebooks build one dataset from all 2057 rows. For fallback rows, sample identity was exposed although historical augmented bytes are not reproducible."
2889d30390de5b6a7dc7,Soil_Labeled_Data/M_40_50/L_90_100/alluvial/z5720142732215_24153a5f94f1690b1290a7adb4f344d9.jpg,1ce12e72af799f3ef641eac772e49eaa601410979f064594ee0697444163f229,train,HISTORICALLY_EXPOSED,True,True,"High-confidence fine-tune notebooks build one dataset from all 2057 rows. For fallback rows, sample identity was exposed although historical augmented bytes are not reproducible."
f8ddbb74af8c1be93fc2,Soil_Labeled_Data/M_40_50/L_90_100/alluvial/z5720142803519_7e7073968e86e15707d41ef2d1f8a1cb.jpg,f6f490aa8c06c3f394c6af6b860648034089de50325cbb7a66c6e52da0ace352,validation,HISTORICALLY_EXPOSED,False,True,"High-confidence fine-tune notebooks build one dataset from all 2057 rows. For fallback rows, sample identity was exposed although historical augmented bytes are not reproducible."
c9d19a6677d7aa1165e3,Soil_Labeled_Data/M_40_50/L_90_100/alluvial/z5720143090213_a08a9f5a97cdc656748cb7fa75edf338.jpg,ad01962ff96b59c7f2e01deccfcfb26565289a1874d4cb18321c4c670dac82f3,validation,HISTORICALLY_EXPOSED,True,True,"High-confidence fine-tune notebooks build one dataset from all 2057 rows. For fallback rows, sample identity was exposed although historical augmented bytes are not reproducible."
0d7bdeb3138e8f4fb591,Soil_Labeled_Data/M_40_50/L_90_100/alluvial/z5720143165808_c048ad1ab07ddbb36a302d65772e88c8.jpg,9905aa20c91ef10e1318eef77539884be05c4c10b902e962b74c76325f6724c8,validation,HISTORICALLY_EXPOSED,True,True,"High-confidence fine-tune notebooks build one dataset from all 2057 rows. For fallback rows, sample identity was exposed although historical augmented bytes are not reproducible."
d8dc21d0481fe80893b1,Soil_Labeled_Data/M_40_50/L_90_100/alluvial/z5720143180627_8991003c4168f68248331f4ae3cb75d1.jpg,ade40a65a23d306319ba2fadfc9c4d5eeaf049ca4046bd5fc41ea69a2e373fa9,train,HISTORICALLY_EXPOSED,True,True,"High-confidence fine-tune notebooks build one dataset from all 2057 rows. For fallback rows, sample identity was exposed although historical augmented bytes are not reproducible."
86288ddf790a63b46646,Soil_Labeled_Data/M_50_60/L_0_10/alluvial/IMG_0407_M_10_20_gray_brown_M_40_50_light_brown.jpg,477bbd73ff3d31297ccacb96a9b0e439af7b2cbeb0437301323941bc3d39df74,train,HISTORICALLY_EXPOSED,False,True,"High-confidence fine-tune notebooks build one dataset from all 2057 rows. For fallback rows, sample identity was exposed although historical augmented bytes are not reproducible."
16147e3ca1f817e1bfd9,Soil_Labeled_Data/M_50_60/L_0_10/alluvial/IMG_0407_M_10_20_light_brown_M_40_50_gray_brown.jpg,0e91ff8cd725d05d8c4de6ee292052aa76d033e17f2bef739e2f9d01904b5788,train,HISTORICALLY_EXPOSED,False,True,"High-confidence fine-tune notebooks build one dataset from all 2057 rows. For fallback rows, sample identity was exposed although historical augmented bytes are not reproducible."
0c8fb3ff70947ee16fe8,Soil_Labeled_Data/M_50_60/L_0_10/alluvial/IMG_0413_M_10_20_pale_yellow_M_40_50_gray_brown.jpg,fd8b3f9a2a4107cbf433da65e5b699622ec8ad6aeab1410ac19f999271cd3ce0,train,HISTORICALLY_EXPOSED,False,True,"High-confidence fine-tune notebooks build one dataset from all 2057 rows. For fallback rows, sample identity was exposed although historical augmented bytes are not reproducible."
609b7e1ad298258d25a4,Soil_Labeled_Data/M_50_60/L_0_10/alluvial/IMG_0417_M_10_20_clayish_red_M_40_50_gray_brown.jpg,9b995dfbdf52b7e391cbab6026ca29fd9b3d63a5005ddc331e9e3b20a888434c,validation,HISTORICALLY_EXPOSED,True,True,"High-confidence fine-tune notebooks build one dataset from all 2057 rows. For fallback rows, sample identity was exposed although historical augmented bytes are not reproducible."
ba655d3574ab78c075ed,Soil_Labeled_Data/M_50_60/L_0_10/alluvial/IMG_0417_M_10_20_gray_brown_M_40_50_gray_brown.jpg,53dc86a816fa16689f7c8943ccb8c271e0545c8bcb6ca620827b5aa5fda47a54,train,HISTORICALLY_EXPOSED,True,True,"High-confidence fine-tune notebooks build one dataset from all 2057 rows. For fallback rows, sample identity was exposed although historical augmented bytes are not reproducible."
8762bf82c0701ca7f3c4,Soil_Labeled_Data/M_50_60/L_0_10/alluvial/IMG_0418_M_10_20_clayish_red_M_40_50_light_brown.jpg,40411cc0a771a488cb8f7d7b5e29b51c82d2b54b209e839211ea873b51c93b19,train,HISTORICALLY_EXPOSED,False,True,"High-confidence fine-tune notebooks build one dataset from all 2057 rows. For fallback rows, sample identity was exposed although historical augmented bytes are not reproducible."
4f827bdac60e7b7f4c29,Soil_Labeled_Data/M_50_60/L_0_10/alluvial/IMG_0425_M_10_20_light_brown_M_40_50_light_brown.jpg,7eb76bf5115aff1c85144abc89842c2751a32e17248f41301261b4762aa21a91,train,HISTORICALLY_EXPOSED,False,True,"High-confidence fine-tune notebooks build one dataset from all 2057 rows. For fallback rows, sample identity was exposed although historical augmented bytes are not reproducible."
c21d91235f39e37312b5,Soil_Labeled_Data/M_50_60/L_0_10/alluvial/IMG_0427_M_10_20_gray_brown_M_40_50_light_brown.jpg,494e6754cd9c169c017e4aafaa7cd4a1344c9c02bb65c5ce640573720dddd12c,train,HISTORICALLY_EXPOSED,False,True,"High-confidence fine-tune notebooks build one dataset from all 2057 rows. For fallback rows, sample identity was exposed although historical augmented bytes are not reproducible."
