relative_path,effective_relative_path,sample_id,group_id,split,sha256,SM_0,SM_20,moisture_class,light_value,historical_fallback_used
Soil_Labeled_Data/M_60_70/L_40_50/alluvial/IMG_0157_M_0_10_light_brown_M_40_50_light_brown_M_50_60_gray_brown.jpg,Soil_Labeled_Data/M_60_70/L_40_50/alluvial/IMG_0157_M_0_10_light_brown_M_40_50_light_brown_M_50_60_gray_brown.jpg,de41281968f00af4dc2b,phash:7a50a3464b4f7acb,train,b728b8120ad5b9a15ebc50a7df2212dd0968e4ff1f20cd0e3f4577c93ecf1978,67,71,6,48,False
Soil_Labeled_Data/M_60_70/L_40_50/alluvial/IMG_0159_M_0_10_clayish_red_M_40_50_gray_brown_M_50_60_dark_brown.jpg,Soil_Labeled_Data/M_60_70/L_40_50/alluvial/IMG_0159_M_0_10_clayish_red_M_40_50_gray_brown_M_50_60_dark_brown.jpg,2b4d13aa11b3ce3014e8,phash:351919a7efd95827,train,1848fe85bd39651ef1d1717e2ae96adb9581ee6edf4a35815cd228f676331b7c,65,65,6,46,False
Soil_Labeled_Data/M_60_70/L_40_50/alluvial/IMG_0162_M_0_10_gray_brown_M_40_50_light_brown_M_50_60_gray_brown.jpg,Soil_Labeled_Data/M_60_70/L_40_50/alluvial/IMG_0162_M_0_10_gray_brown_M_40_50_light_brown_M_50_60_gray_brown.jpg,3e66f67750012e4a61f9,phash:124887665cbfb8dc,train,2558cd6ec844cbce1792cf2e5942d91c08b3ed210842d7702c3fbb1c0e9e8efd,61,65,6,41,False
Soil_Labeled_Data/M_60_70/L_40_50/alluvial/IMG_0586_M_10_20_gray_brown_M_40_50_dark_brown.jpg,Soil_Labeled_Data/M_60_70/L_40_50/alluvial/IMG_0586_M_10_20_gray_brown_M_40_50_dark_brown.jpg,c77875e7cd8c9c41ebc6,phash:0812a163177bf539,train,ef5ef873f2732507fbe700badaaf649ba03c93e77530cf1fc3d47fdbe4cdd7f9,62,66,6,48,False
Soil_Labeled_Data/M_60_70/L_40_50/alluvial/IMG_0587_M_10_20_clayish_red_M_40_50_gray_brown.jpg,Soil_Labeled_Data/M_60_70/L_40_50/alluvial/IMG_0587_M_10_20_clayish_red_M_40_50_gray_brown.jpg,6c7078202aa45289d009,phash:5733abd69998f077,validation,460c79c419e43fff721c16c691bb6afe3a0bf3811dd066d02d83fe9670fda663,66,68,6,44,False
Soil_Labeled_Data/M_60_70/L_40_50/alluvial/IMG_0587_M_10_20_light_brown_M_40_50_gray_brown.jpg,Soil_Labeled_Data/M_60_70/L_40_50/alluvial/IMG_0587_M_10_20_light_brown_M_40_50_gray_brown.jpg,f2d7b12577be6cbf469f,phash:5733abd69998f077,validation,dc84109d6fa5766100bb7693512416b07cfc325814f3744ad7db4d63914d4a37,60,60,6,44,False
Soil_Labeled_Data/M_60_70/L_40_50/alluvial/IMG_0588_M_10_20_clayish_red_M_40_50_gray_brown.jpg,Soil_Labeled_Data/M_60_70/L_40_50/alluvial/IMG_0588_M_10_20_clayish_red_M_40_50_gray_brown.jpg,d27a17b3dee82fff2ee7,phash:a76329a9ee2f4159,validation,2dbdc6412384ab53409caed2b57649c30dcecc6c82dcfdf4bd0db9df34d9a17c,63,67,6,41,False
Soil_Labeled_Data/M_60_70/L_40_50/alluvial/IMG_0591_M_10_20_gray_brown_M_40_50_dark_brown.jpg,Soil_Labeled_Data/M_60_70/L_40_50/alluvial/IMG_0591_M_10_20_gray_brown_M_40_50_dark_brown.jpg,d07ecd8ae771de4b39fd,phash:2a98fc04f9504a93,train,f1ec6eabdd3ed87355ef7f8072c7564011844b94638a57f668bc5f06856eff55,61,64,6,48,False
Soil_Labeled_Data/M_60_70/L_40_50/alluvial/IMG_0594_M_10_20_pale_yellow_M_40_50_gray_brown_M_50_60_gray_brown.jpg,Soil_Labeled_Data/M_60_70/L_40_50/alluvial/IMG_0594_M_10_20_pale_yellow_M_40_50_gray_brown_M_50_60_gray_brown.jpg,f6b347ab52c5c3135fae,phash:60b3568e8b1cc117,train,934fade0ba917383fe4433ea0ebf256db4fce138ca007bb38b8e87d691b8ad7e,63,64,6,42,False
Soil_Labeled_Data/M_60_70/L_40_50/alluvial/IMG_0595_M_10_20_pale_yellow_M_40_50_gray_brown.jpg,Soil_Labeled_Data/M_60_70/L_40_50/alluvial/IMG_0595_M_10_20_pale_yellow_M_40_50_gray_brown.jpg,ff53ce2937f92286f0a0,phash:38ee9b49340cc8f6,train,c8a25f6c5781d653988a25421c65bd3b5c34e9c9c2c4665c3e6c6cb17dd1b2ff,66,66,6,46,False
Soil_Labeled_Data/M_60_70/L_40_50/alluvial/IMG_0595_M_10_20_pale_yellow_M_40_50_light_brown_M_50_60_gray_brown.jpg,Soil_Labeled_Data/M_60_70/L_40_50/alluvial/IMG_0595_M_10_20_pale_yellow_M_40_50_light_brown_M_50_60_gray_brown.jpg,600066b0eafed5aa4d16,phash:38ee9b49340cc8f6,train,0951745a48d9e9dffe94169202b84e9f71b73868371a0096b273a7ee438614e5,67,71,6,48,False
Soil_Labeled_Data/M_60_70/L_40_50/alluvial/IMG_0600_M_10_20_light_brown_M_40_50_gray_brown.jpg,Soil_Labeled_Data/M_60_70/L_40_50/alluvial/IMG_0600_M_10_20_light_brown_M_40_50_gray_brown.jpg,c0a4b65a59d9a7724872,phash:841854c902c8e87e,validation,f8d76cafd6a91abc3bf3009da6bac6cda97ae0d26c24f36a8d1fa0709c90d6a3,64,68,6,40,False
Soil_Labeled_Data/M_60_70/L_40_50/alluvial/z5719914857645_99adc09da6f4dc19458272bd48872c97_M_30_40_gray_brown_M_40_50_gray_brown.jpg,Soil_Labeled_Data/M_60_70/L_40_50/alluvial/z5719914857645_99adc09da6f4dc19458272bd48872c97_M_30_40_gray_brown_M_40_50_gray_brown.jpg,9aee3ce05d6b65be0404,phash:99c1075b537c31fa,train,684286642ebc7c3148add7f191561f6eb6b033615a386e7f41e3b7ab442f2036,60,60,6,43,False
Soil_Labeled_Data/M_60_70/L_40_50/alluvial/z5719915050807_883061f62d1ba096fe786e33783493ac_M_30_40_gray_brown_M_40_50_light_brown_M_50_60_gray_brown.jpg,Soil_Labeled_Data/M_60_70/L_40_50/alluvial/z5719915050807_883061f62d1ba096fe786e33783493ac_M_30_40_gray_brown_M_40_50_light_brown_M_50_60_gray_brown.jpg,578f41376b8d4a826588,phash:24cad31affe7fb9c,train,51843502657dce864e5323e275bfef20003eb4b86e0f01b881f918b1d5dd6855,70,72,6,49,False
Soil_Labeled_Data/M_60_70/L_40_50/alluvial/z5719915064697_6860e93b3637879e75266a9cab0b000e_M_30_40_light_brown_M_40_50_light_brown_M_50_60_dark_brown.jpg,Soil_Labeled_Data/M_60_70/L_40_50/alluvial/z5719915064697_6860e93b3637879e75266a9cab0b000e_M_30_40_light_brown_M_40_50_light_brown_M_50_60_dark_brown.jpg,7dec4610381bf88a68e5,phash:e17e78429411f5b0,test,24df488cee5355404ad4f3aa94adc1281b47fbe9f264ffe7e38d210a1b82a94c,60,63,6,42,False
Soil_Labeled_Data/M_60_70/L_40_50/alluvial/z5719915081454_c67fb96c8fd1c13e8d457956fcdd9641_M_30_40_clayish_red_M_40_50_dark_brown.jpg,Soil_Labeled_Data/M_60_70/L_40_50/alluvial/z5719915081454_c67fb96c8fd1c13e8d457956fcdd9641_M_30_40_clayish_red_M_40_50_dark_brown.jpg,565dc76e02a4e31efa4e,phash:451604e7a4017b24,train,cb6d750f43f4f69cc1c80c03255912587ffa5520db0daa731eff3566b94f3508,63,63,6,41,False
Soil_Labeled_Data/M_60_70/L_40_50/alluvial/z5719915081454_c67fb96c8fd1c13e8d457956fcdd9641_M_30_40_gray_brown_M_50_60_gray_brown.jpg,Soil_Labeled_Data/M_60_70/L_40_50/alluvial/z5719915081454_c67fb96c8fd1c13e8d457956fcdd9641_M_30_40_gray_brown_M_50_60_gray_brown.jpg,d516c23c018e96c7dfe2,phash:451604e7a4017b24,train,1d1fca81e26f598bb6b1f5f6b159be09da26d765357fc23f577e3afe6255a4b4,66,67,6,50,False
Soil_Labeled_Data/M_60_70/L_40_50/alluvial/z5719915191781_9fbc3215a4e768d8a242c9aae23d78e3_M_30_40_gray_brown_M_40_50_light_brown_M_50_60_gray_brown.jpg,Soil_Labeled_Data/M_60_70/L_40_50/alluvial/z5719915191781_9fbc3215a4e768d8a242c9aae23d78e3_M_30_40_gray_brown_M_40_50_light_brown_M_50_60_gray_brown.jpg,63afa27c04a355e185c5,phash:7fd86c261d9ac446,train,419e8ff6f2f0b31715259c35c380bd5ed4a3255b592bcc456d636f55a4544ff0,60,62,6,50,False
Soil_Labeled_Data/M_60_70/L_40_50/alluvial/z5719915206794_043f99c4e48d30a3c242949620c8fbd3_M_30_40_gray_brown_M_50_60_gray_brown.jpg,Soil_Labeled_Data/M_60_70/L_40_50/alluvial/z5719915206794_043f99c4e48d30a3c242949620c8fbd3_M_30_40_gray_brown_M_50_60_gray_brown.jpg,82ef1f467a854d3e321b,phash:237d3461c22957a5,test,8597d318ebefb6e649f8fe4186f1817c01ce8e534e25087eebc98a448b38eef2,67,69,6,41,False
Soil_Labeled_Data/M_60_70/L_40_50/alluvial/z5719915206794_043f99c4e48d30a3c242949620c8fbd3_M_30_40_pale_yellow_M_40_50_light_brown_M_50_60_dark_brown.jpg,Soil_Labeled_Data/M_60_70/L_40_50/alluvial/z5719915206794_043f99c4e48d30a3c242949620c8fbd3_M_30_40_pale_yellow_M_40_50_light_brown_M_50_60_dark_brown.jpg,03308908ee3263f3ecaa,phash:237d3461c22957a5,test,074f63abc81b7ca4e81b3296c7d91344895719e98132cdb989f50282703303fb,70,72,6,48,False
Soil_Labeled_Data/M_60_70/L_50_60/alluvial/IMG_0196_M_0_10_clayish_red_M_40_50_light_brown_M_50_60_gray_brown.jpg,Soil_Labeled_Data/M_60_70/L_50_60/alluvial/IMG_0196_M_0_10_clayish_red_M_40_50_light_brown_M_50_60_gray_brown.jpg,4581789da11e9962b106,phash:c8300f8708e9afd6,train,bab705fbaf3384a1352c916783d1cd98decf36c35dfb16b34c78102422d6401d,62,64,6,57,False
Soil_Labeled_Data/M_60_70/L_50_60/alluvial/IMG_0197_M_0_10_gray_brown_M_40_50_dark_brown.jpg,Soil_Labeled_Data/M_60_70/L_50_60/alluvial/IMG_0197_M_0_10_gray_brown_M_40_50_dark_brown.jpg,75115143c6b929b3398e,phash:be66fd8e4e1f0f06,validation,3db9c8b3d43b3c8660058c0abd4581eded054b8122f80ce3fc020ed08a05b620,70,74,6,57,False
Soil_Labeled_Data/M_60_70/L_50_60/alluvial/IMG_0197_M_0_10_gray_brown_M_40_50_light_brown_M_50_60_dark_brown.jpg,Soil_Labeled_Data/M_60_70/L_50_60/alluvial/IMG_0197_M_0_10_gray_brown_M_40_50_light_brown_M_50_60_dark_brown.jpg,ea2800eea4798403f12a,phash:be66fd8e4e1f0f06,validation,ac8efbac3acc29ada17c355048553574bdc36b0709c63af47292e5bba65260f6,62,65,6,55,False
Soil_Labeled_Data/M_60_70/L_50_60/alluvial/IMG_0200_M_0_10_clayish_red_M_40_50_gray_brown_M_50_60_gray_brown.jpg,Soil_Labeled_Data/M_60_70/L_50_60/alluvial/IMG_0200_M_0_10_clayish_red_M_40_50_gray_brown_M_50_60_gray_brown.jpg,283b5546d746b07836b3,phash:d860a5a997911aa8,train,9b7d226922b21a19113b13bc1003421ab38d0ac2b17aac5c83236f8df8c98fef,64,66,6,58,False
Soil_Labeled_Data/M_60_70/L_50_60/alluvial/IMG_0202_M_0_10_clayish_red_M_40_50_dark_brown.jpg,Soil_Labeled_Data/M_60_70/L_50_60/alluvial/IMG_0202_M_0_10_clayish_red_M_40_50_dark_brown.jpg,09c00281ce5c2bb90b75,phash:e53cc76e071af0e3,train,7659e66bd2c98fdc38431077f8d72029db5ad3a340ce609e2c8cb9a18e7dbb71,66,69,6,52,False
Soil_Labeled_Data/M_60_70/L_50_60/alluvial/IMG_0203_M_0_10_pale_yellow_M_40_50_dark_brown.jpg,Soil_Labeled_Data/M_60_70/L_50_60/alluvial/IMG_0203_M_0_10_pale_yellow_M_40_50_dark_brown.jpg,4d155dfe224be7814714,phash:d4512147d239b24e,train,3c50f705be3a51888ba88a5f6cf44124461771e18a97c13b464554595daac778,62,63,6,56,False
Soil_Labeled_Data/M_60_70/L_50_60/alluvial/IMG_0207_M_0_10_clayish_red_M_40_50_gray_brown_M_50_60_dark_brown.jpg,Soil_Labeled_Data/M_60_70/L_50_60/alluvial/IMG_0207_M_0_10_clayish_red_M_40_50_gray_brown_M_50_60_dark_brown.jpg,d09452400b02f06515c1,phash:0772f8c13cc08780,validation,19bffe42cda01d97afcc7aed5b737583725a3cf1df8ddd3b16aa466e54a0529c,61,64,6,56,False
Soil_Labeled_Data/M_60_70/L_50_60/alluvial/IMG_0209_M_0_10_clayish_red_M_40_50_gray_brown_M_50_60_gray_brown.jpg,Soil_Labeled_Data/M_60_70/L_50_60/alluvial/IMG_0209_M_0_10_clayish_red_M_40_50_gray_brown_M_50_60_gray_brown.jpg,04cd96cd912065730e52,phash:a9b092d3bd7f8ca3,train,79fa496e9af39cb0183bac4051be31291de801608a89a38590c7a3ec46e60f0b,67,67,6,51,False
Soil_Labeled_Data/M_60_70/L_50_60/alluvial/IMG_0210_M_0_10_light_brown_M_40_50_dark_brown.jpg,Soil_Labeled_Data/M_60_70/L_50_60/alluvial/IMG_0210_M_0_10_light_brown_M_40_50_dark_brown.jpg,16b455ec276db710702f,phash:12e5de9a219b300b,train,93d7bd9295cf7db8c0ad351f8a2eb8fb2828668efa993c1a38bfedab656cb9e8,60,64,6,59,False
Soil_Labeled_Data/M_60_70/L_50_60/alluvial/IMG_0212_M_0_10_clayish_red_M_40_50_dark_brown.jpg,Soil_Labeled_Data/M_60_70/L_50_60/alluvial/IMG_0212_M_0_10_clayish_red_M_40_50_dark_brown.jpg,212b1dbe8c4720ae0ffb,phash:fe170979b5ca8fe3,train,50930914b09fe433240447be64544ca431077536d0c0dbfc8044e619e510a6f7,69,69,6,54,False
Soil_Labeled_Data/M_60_70/L_50_60/alluvial/IMG_0212_M_0_10_clayish_red_M_40_50_light_brown_M_50_60_dark_brown.jpg,Soil_Labeled_Data/M_60_70/L_50_60/alluvial/IMG_0212_M_0_10_clayish_red_M_40_50_light_brown_M_50_60_dark_brown.jpg,ecb2e26e761bbf5db564,phash:fe170979b5ca8fe3,train,e3da99051699d8853cdac6144498bfae9140bf85e34702a1d11e42d678c992e9,61,61,6,58,False
Soil_Labeled_Data/M_60_70/L_50_60/alluvial/IMG_0627_M_10_20_pale_yellow_M_40_50_dark_brown.jpg,Soil_Labeled_Data/M_60_70/L_50_60/alluvial/IMG_0627_M_10_20_pale_yellow_M_40_50_dark_brown.jpg,f2ec6f23bb4e992b1f71,phash:559bc98d230bebc4,train,d0d54d7d4bc8c5a20b25e9d02bf9de0b386701b37af7f04618b3bd3c14e936a9,64,64,6,58,False
Soil_Labeled_Data/M_60_70/L_50_60/alluvial/IMG_0630_M_10_20_clayish_red_M_40_50_dark_brown.jpg,Soil_Labeled_Data/M_60_70/L_50_60/alluvial/IMG_0630_M_10_20_clayish_red_M_40_50_dark_brown.jpg,ffb05802ac5d351573b1,phash:397b60f63f3838c5,test,03751974a2c2a3217d9fab99a1c02d6d020202d9dadc7983024b8488b8739bb3,62,62,6,53,False
Soil_Labeled_Data/M_60_70/L_50_60/alluvial/IMG_0632_M_10_20_clayish_red_M_40_50_gray_brown_M_50_60_gray_brown.jpg,Soil_Labeled_Data/M_60_70/L_50_60/alluvial/IMG_0632_M_10_20_clayish_red_M_40_50_gray_brown_M_50_60_gray_brown.jpg,08ece693dd5bb51891d4,phash:e41b56e0db0207b7,validation,cd5c23396c5206806a9a25a2901f9f71968fef6207855890d3b12f55e320e5fd,62,62,6,60,False
Soil_Labeled_Data/M_60_70/L_50_60/alluvial/IMG_0645_M_10_20_clayish_red_M_40_50_dark_brown.jpg,Soil_Labeled_Data/M_60_70/L_50_60/alluvial/IMG_0645_M_10_20_clayish_red_M_40_50_dark_brown.jpg,5b30a2dc2e44df66b999,phash:2673c07fa3a6aac1,validation,8a759a833d52b8a3c1ff57aeef8f6ef2d3fe311696cdee707e5205283b7ce5d5,64,67,6,51,False
Soil_Labeled_Data/M_60_70/L_50_60/alluvial/z5719945326572_38e3e733446eabe3bf00850bf73883e0_M_30_40_pale_yellow_M_40_50_gray_brown.jpg,Soil_Labeled_Data/M_60_70/L_50_60/alluvial/z5719945326572_38e3e733446eabe3bf00850bf73883e0_M_30_40_pale_yellow_M_40_50_gray_brown.jpg,f80383c52663c891efaa,phash:ae5e6bb93e10e1eb,train,260ad6bffa500ff43322b8815242219d4d017a8e3d004507b2621a87696aecd4,67,67,6,59,False
Soil_Labeled_Data/M_60_70/L_50_60/alluvial/z5719945410375_d68840a29b4222519ffac084ea8cf065_M_30_40_light_brown_M_50_60_dark_brown.jpg,Soil_Labeled_Data/M_60_70/L_50_60/alluvial/z5719945410375_d68840a29b4222519ffac084ea8cf065_M_30_40_light_brown_M_50_60_dark_brown.jpg,13fba7772ea6209eaec4,phash:ff670dc08f99ba9e,train,66d373a589a08ed215d48c5f287c63e140cbfc52ca783938668339072252ee2c,60,61,6,50,False
Soil_Labeled_Data/M_60_70/L_50_60/alluvial/z5719945494405_a556366a429daf9a78448e62806f33bb_M_30_40_gray_brown_M_40_50_gray_brown.jpg,Soil_Labeled_Data/M_60_70/L_50_60/alluvial/z5719945494405_a556366a429daf9a78448e62806f33bb_M_30_40_gray_brown_M_40_50_gray_brown.jpg,794c0c4f95b89eddc81f,phash:98cba7f801fd0d43,train,a79cdcfd7ae0726002290b48008c869232991f87dc92a5889335d4db5ccd566b,69,72,6,60,False
Soil_Labeled_Data/M_60_70/L_50_60/alluvial/z5719945512664_b31ee4aecf6a552463f894dbf83282d1_M_30_40_clayish_red_M_40_50_light_brown_M_50_60_gray_brown.jpg,Soil_Labeled_Data/M_60_70/L_50_60/alluvial/z5719945512664_b31ee4aecf6a552463f894dbf83282d1_M_30_40_clayish_red_M_40_50_light_brown_M_50_60_gray_brown.jpg,3dd6c8759e139a378698,phash:1393e6d17ef1dd32,test,b0e9e2cddc915ab43b7042024f9e7840524ced94e0e6fff2a415a3c06c2991de,69,69,6,51,False
Soil_Labeled_Data/M_60_70/L_50_60/alluvial/z5719945512664_b31ee4aecf6a552463f894dbf83282d1_M_30_40_light_brown_M_50_60_dark_brown.jpg,Soil_Labeled_Data/M_60_70/L_50_60/alluvial/z5719945512664_b31ee4aecf6a552463f894dbf83282d1_M_30_40_light_brown_M_50_60_dark_brown.jpg,367122e8778492b645bc,phash:1393e6d17ef1dd32,test,dabe7baeb5b611738d839ef599f6b8f1fecaae87911034d0f602421eb2ecfd2f,64,67,6,54,False
Soil_Labeled_Data/M_60_70/L_60_70/alluvial/IMG_0241_M_0_10_gray_brown_M_40_50_gray_brown.jpg,Soil_Labeled_Data/M_60_70/L_60_70/alluvial/IMG_0241_M_0_10_gray_brown_M_40_50_gray_brown.jpg,1f8b193a30fe5574885a,phash:c54122dc935fea79,train,0718277e030619f6c49fe63cf7b93a6f93506405b5621b63c1be58cacdb4d0c2,65,65,6,65,False
Soil_Labeled_Data/M_60_70/L_60_70/alluvial/IMG_0242_M_0_10_light_brown_M_40_50_gray_brown.jpg,Soil_Labeled_Data/M_60_70/L_60_70/alluvial/IMG_0242_M_0_10_light_brown_M_40_50_gray_brown.jpg,4e95e651edcbbe2212c7,phash:72f2bba7253dc548,train,f03f92a408ae5d701096e2bbcbf00269433ab96f2b04dffd7a75b8be79b58b29,66,66,6,63,False
Soil_Labeled_Data/M_60_70/L_60_70/alluvial/IMG_0246_M_0_10_light_brown_M_40_50_gray_brown.jpg,Soil_Labeled_Data/M_60_70/L_60_70/alluvial/IMG_0246_M_0_10_light_brown_M_40_50_gray_brown.jpg,b616ef22702530618af0,phash:19ac01d45edafba1,train,bad4b03351fa681c813d4a5eab90f4a987a597715d99c1d89d166b88a7b045fd,70,72,6,70,False
Soil_Labeled_Data/M_60_70/L_60_70/alluvial/IMG_0248_M_0_10_clayish_red_M_40_50_dark_brown.jpg,Soil_Labeled_Data/M_60_70/L_60_70/alluvial/IMG_0248_M_0_10_clayish_red_M_40_50_dark_brown.jpg,f61a31a0f325629e205e,phash:1f74a9bc25cb6f71,train,19b6eee65a4dc588fe101da4bd8d03294bfe28f3f3380131aa7a66654da609e0,60,62,6,60,False
Soil_Labeled_Data/M_60_70/L_60_70/alluvial/IMG_0250_M_0_10_pale_yellow_M_40_50_dark_brown.jpg,Soil_Labeled_Data/M_60_70/L_60_70/alluvial/IMG_0250_M_0_10_pale_yellow_M_40_50_dark_brown.jpg,4de1462d52250462bc57,phash:7cc0d10041dd5ffd,validation,ccf95f1b777388587002cd321ac8c435d6588c81e47cf54b20b2ef47e166ca81,67,70,6,70,False
Soil_Labeled_Data/M_60_70/L_60_70/alluvial/IMG_0255_M_0_10_gray_brown_M_40_50_light_brown_M_50_60_dark_brown.jpg,Soil_Labeled_Data/M_60_70/L_60_70/alluvial/IMG_0255_M_0_10_gray_brown_M_40_50_light_brown_M_50_60_dark_brown.jpg,52996a9817ff2c2899d8,phash:3a82b527ebf76359,validation,aeebe77f4e39a16a8817ddff2672f45d924648171205e518947212c52b481d5d,68,69,6,65,False
Soil_Labeled_Data/M_60_70/L_60_70/alluvial/IMG_0255_M_0_10_light_brown_M_40_50_light_brown_M_50_60_gray_brown.jpg,Soil_Labeled_Data/M_60_70/L_60_70/alluvial/IMG_0255_M_0_10_light_brown_M_40_50_light_brown_M_50_60_gray_brown.jpg,b1eeb55c623ff7ada798,phash:3a82b527ebf76359,validation,d4bb4ad53c5a715e8c16cd4dfaa76eb37dc6fca58b055683affd7edd7e83853b,61,61,6,66,False
Soil_Labeled_Data/M_60_70/L_60_70/alluvial/IMG_0258_M_0_10_pale_yellow_M_40_50_gray_brown.jpg,Soil_Labeled_Data/M_60_70/L_60_70/alluvial/IMG_0258_M_0_10_pale_yellow_M_40_50_gray_brown.jpg,f3cbbc28544097c2fc46,phash:17e978ef03cb2911,validation,3225fa1a3d07d4b267ad8d8500d215c69b2817513aa3e40eefd6a0bf25fa875e,66,65,6,65,False
Soil_Labeled_Data/M_60_70/L_60_70/alluvial/IMG_0675_M_10_20_light_brown_M_30_40_light_brown_M_50_60_gray_brown.jpg,Soil_Labeled_Data/M_60_70/L_60_70/alluvial/IMG_0675_M_10_20_light_brown_M_30_40_light_brown_M_50_60_gray_brown.jpg,be0ea0efa7422a1e1ef7,phash:a428d9fcdf8d24fa,train,82b7c2ada3ac395f4df202ddbbc7cf7ece065cd7cfa1eca35fc542c80fe9f19b,65,65,6,63,False
Soil_Labeled_Data/M_60_70/L_60_70/alluvial/IMG_0679_M_10_20_light_brown_M_30_40_gray_brown_M_50_60_gray_brown.jpg,Soil_Labeled_Data/M_60_70/L_60_70/alluvial/IMG_0679_M_10_20_light_brown_M_30_40_gray_brown_M_50_60_gray_brown.jpg,5933fe2d7116e25299de,phash:511c840490f6b4a6,train,eeed34ca07bb929602c2260ee3605ab7cc015f10ad047f140116022294957e3a,69,70,6,60,False
Soil_Labeled_Data/M_60_70/L_60_70/alluvial/IMG_0679_M_10_20_light_brown_M_40_50_gray_brown.jpg,Soil_Labeled_Data/M_60_70/L_60_70/alluvial/IMG_0679_M_10_20_light_brown_M_40_50_gray_brown.jpg,10c5930b3af4fd932a91,phash:511c840490f6b4a6,train,cd5accbd1bb2b6fc333fb5eecb3aa2c29204b91a77a74c5318aec9fb8f54a427,60,62,6,66,False
Soil_Labeled_Data/M_60_70/L_60_70/alluvial/IMG_0679_M_10_20_light_brown_M_40_50_gray_brown_M_50_60_dark_brown.jpg,Soil_Labeled_Data/M_60_70/L_60_70/alluvial/IMG_0679_M_10_20_light_brown_M_40_50_gray_brown_M_50_60_dark_brown.jpg,1ffefca37d27019823c7,phash:511c840490f6b4a6,train,f56b85fa803ae25bfaee7f710f9bce8863ba072ab28fc7df1e2e293fe09c1c99,66,67,6,67,False
Soil_Labeled_Data/M_60_70/L_60_70/alluvial/IMG_0681_M_10_20_light_brown_M_40_50_dark_brown.jpg,Soil_Labeled_Data/M_60_70/L_60_70/alluvial/IMG_0681_M_10_20_light_brown_M_40_50_dark_brown.jpg,973000dafe044191f677,phash:5e8401d92ec70f04,train,65675bf082db4e74a67e4da7e70c73128a2c0f06f66f9862e5ca62564034fa80,60,63,6,62,False
Soil_Labeled_Data/M_60_70/L_60_70/alluvial/IMG_0682_M_10_20_light_brown_M_40_50_gray_brown.jpg,Soil_Labeled_Data/M_60_70/L_60_70/alluvial/IMG_0682_M_10_20_light_brown_M_40_50_gray_brown.jpg,cdb4e7f3b0861d1e7bbe,phash:019406175839e097,validation,70795c62be5f0ac61a9471e7a764817c98f16cbf02159a2394f5406dc82c04aa,70,73,6,70,False
Soil_Labeled_Data/M_60_70/L_60_70/alluvial/IMG_0695_M_10_20_clayish_red_M_40_50_light_brown_M_50_60_gray_brown.jpg,Soil_Labeled_Data/M_60_70/L_60_70/alluvial/IMG_0695_M_10_20_clayish_red_M_40_50_light_brown_M_50_60_gray_brown.jpg,bb6e32a9ae481c37a4fa,phash:4d2073dc153cb1de,train,0bc384dd85073ddea2c6867936a466bdf10fb437c99dd04748ee9786bd9b4747,66,65,6,64,False
Soil_Labeled_Data/M_60_70/L_60_70/alluvial/IMG_0695_M_10_20_gray_brown_M_40_50_dark_brown.jpg,Soil_Labeled_Data/M_60_70/L_60_70/alluvial/IMG_0695_M_10_20_gray_brown_M_40_50_dark_brown.jpg,f6c12b650bdd9a7b829a,phash:4d2073dc153cb1de,train,0b219df5ff67465792a11de6ef4be903c219762432f7ac8333a516e9a27b25c3,64,63,6,70,False
Soil_Labeled_Data/M_60_70/L_60_70/alluvial/z5715083829092_c796baa2a13a45a626e1c31cb08f116a_M_20_30_light_brown_M_30_40_gray_brown_M_50_60_dark_brown.jpg,Soil_Labeled_Data/M_60_70/L_60_70/alluvial/z5715083829092_c796baa2a13a45a626e1c31cb08f116a_M_20_30_light_brown_M_30_40_gray_brown_M_50_60_dark_brown.jpg,abb4ccf2341526a9d325,phash:b712b0d5fc97a691,train,7e06b7ab41237357f654fbd92b4b671dbf60b0fc5cbdddb2b3a0b6922b12ebe1,66,69,6,69,False
Soil_Labeled_Data/M_60_70/L_60_70/alluvial/z5715083944464_a4caa92a042d5283254923501cb8358c_M_20_30_pale_yellow_M_30_40_light_brown_M_50_60_dark_brown.jpg,Soil_Labeled_Data/M_60_70/L_60_70/alluvial/z5715083944464_a4caa92a042d5283254923501cb8358c_M_20_30_pale_yellow_M_30_40_light_brown_M_50_60_dark_brown.jpg,78dc87e0772df8fd301a,phash:0addb7d1506343b6,train,7d72b9115959f3a42715374ef9c767574dee9dc45f7d4934379ea4b2834255c5,70,72,6,70,False
Soil_Labeled_Data/M_60_70/L_60_70/alluvial/z5715084217100_56ffdcb9a7e21ae938a857822326c4e1_M_20_30_light_brown_M_30_40_light_brown_M_50_60_dark_brown.jpg,Soil_Labeled_Data/M_60_70/L_60_70/alluvial/z5715084217100_56ffdcb9a7e21ae938a857822326c4e1_M_20_30_light_brown_M_30_40_light_brown_M_50_60_dark_brown.jpg,43c4f4da3fef3cd7f34d,phash:0b0189f76cd4b322,train,f456dfd6ac45488d5fcfbde4a0473e5cbfe18cc4266a872c69f9610c59f35737,69,70,6,66,False
