sample_id,original_row_id,relative_path,effective_relative_path,path_status,historical_fallback_used,sha256,SM_0,SM_20,light_value,moisture_class,moisture_bin,light_bin,soil_type,group_id,near_duplicate_group_id,capture_session_group,source_group,split
7d17315624daf491b4c0,IMG_0201_M_0_10_clayish_red_M_40_50_gray_brown.jpg,Soil_Labeled_Data/M_50_60/L_50_60/alluvial/IMG_0201_M_0_10_clayish_red_M_40_50_gray_brown.jpg,Soil_Labeled_Data/M_50_60/L_50_60/alluvial/IMG_0201_M_0_10_clayish_red_M_40_50_gray_brown.jpg,PRESENT,False,4807571061aa89c8232c6557399a2548f382d81de54196c3250cdca867d4d415,55,55,57,5,M_50_60,L_50_60,alluvial,phash:aeb9326bd22fbff1,phash:aeb9326bd22fbff1,,,train
8fde3a5e291b312afe88,IMG_0203_M_0_10_pale_yellow_M_40_50_light_brown.jpg,Soil_Labeled_Data/M_50_60/L_50_60/alluvial/IMG_0203_M_0_10_pale_yellow_M_40_50_light_brown.jpg,Soil_Labeled_Data/M_50_60/L_50_60/alluvial/IMG_0203_M_0_10_pale_yellow_M_40_50_light_brown.jpg,PRESENT,False,b2734dfd5b21a74d4f2739296ab2e98dca7b1a3935f119fc5f85d3e5b3ddde28,53,54,53,5,M_50_60,L_50_60,alluvial,phash:d4512147d239b24e,phash:d4512147d239b24e,,,train
c51280899055a554fd31,IMG_0206_M_0_10_clayish_red_M_40_50_gray_brown.jpg,Soil_Labeled_Data/M_50_60/L_50_60/alluvial/IMG_0206_M_0_10_clayish_red_M_40_50_gray_brown.jpg,Soil_Labeled_Data/M_50_60/L_50_60/alluvial/IMG_0206_M_0_10_clayish_red_M_40_50_gray_brown.jpg,PRESENT,False,d7a073da6de2fe4b3ea92ead8df8cb274fdc751a6c92744b4a3d61c85ad29d35,50,50,56,5,M_50_60,L_50_60,alluvial,phash:61280229e46e4f90,phash:61280229e46e4f90,,,train
5b79db74545b636f58c9,IMG_0209_M_0_10_light_brown_M_40_50_light_brown.jpg,Soil_Labeled_Data/M_50_60/L_50_60/alluvial/IMG_0209_M_0_10_light_brown_M_40_50_light_brown.jpg,Soil_Labeled_Data/M_50_60/L_50_60/alluvial/IMG_0209_M_0_10_light_brown_M_40_50_light_brown.jpg,PRESENT,False,2170889e9b0395aafa9cc17a310955f0b954821ebb803cd92a862bafba130973,56,58,53,5,M_50_60,L_50_60,alluvial,phash:a9b092d3bd7f8ca3,phash:a9b092d3bd7f8ca3,,,train
a5aa5036cde332bf11e3,IMG_0632_M_10_20_gray_brown_M_40_50_light_brown.jpg,Soil_Labeled_Data/M_50_60/L_50_60/alluvial/IMG_0632_M_10_20_gray_brown_M_40_50_light_brown.jpg,Soil_Labeled_Data/M_50_60/L_50_60/alluvial/IMG_0632_M_10_20_gray_brown_M_40_50_light_brown.jpg,PRESENT,False,2782496193c052ab8eab8b6839b46cdb336e70a00a5983905565999eb5b8e63f,60,62,54,5,M_50_60,L_50_60,alluvial,phash:e41b56e0db0207b7,phash:e41b56e0db0207b7,,,train
c4f9d583630e9f53aefe,IMG_0640_M_10_20_light_brown_M_40_50_gray_brown.jpg,Soil_Labeled_Data/M_50_60/L_50_60/alluvial/IMG_0640_M_10_20_light_brown_M_40_50_gray_brown.jpg,Soil_Labeled_Data/M_50_60/L_50_60/alluvial/IMG_0640_M_10_20_light_brown_M_40_50_gray_brown.jpg,PRESENT,False,8a42c1b9f6b64f33cc1e85828d4bd6827dbea4c0e743da4c5855ea3012e15aea,55,55,57,5,M_50_60,L_50_60,alluvial,phash:252bcc7e88528538,phash:252bcc7e88528538,,,train
c0b0d233ff75401c6aca,IMG_0641_M_10_20_clayish_red_M_40_50_gray_brown.jpg,Soil_Labeled_Data/M_50_60/L_50_60/alluvial/IMG_0641_M_10_20_clayish_red_M_40_50_gray_brown.jpg,Soil_Labeled_Data/M_50_60/L_50_60/alluvial/IMG_0641_M_10_20_clayish_red_M_40_50_gray_brown.jpg,PRESENT,False,2c6838b9305d24f73bd8c2959d6ffa6ec566e6877a0535a3619d8fe0039b3308,53,56,57,5,M_50_60,L_50_60,alluvial,phash:dbf2ab5282982124,phash:dbf2ab5282982124,,,train
6c755587629335c6b654,IMG_0642_M_10_20_gray_brown_M_40_50_gray_brown.jpg,Soil_Labeled_Data/M_50_60/L_50_60/alluvial/IMG_0642_M_10_20_gray_brown_M_40_50_gray_brown.jpg,Soil_Labeled_Data/M_50_60/L_50_60/alluvial/IMG_0642_M_10_20_gray_brown_M_40_50_gray_brown.jpg,PRESENT,False,178fc125ae3b808ad6493557c5a974456c47c5c8b0234fc248bb5a775364ebdd,57,61,60,5,M_50_60,L_50_60,alluvial,phash:b897f55411018911,phash:b897f55411018911,,,train
41c18c45fdae6e2c362c,IMG_0644_M_10_20_light_brown_M_40_50_light_brown.jpg,Soil_Labeled_Data/M_50_60/L_50_60/alluvial/IMG_0644_M_10_20_light_brown_M_40_50_light_brown.jpg,Soil_Labeled_Data/M_50_60/L_50_60/alluvial/IMG_0644_M_10_20_light_brown_M_40_50_light_brown.jpg,PRESENT,False,efab13d599a86e7937c6eb5396804ceda79cbc39fb23c9296d2baa7d0965e783,56,56,59,5,M_50_60,L_50_60,alluvial,phash:8f6adc2c4b57fab2,phash:8f6adc2c4b57fab2,,,train
a5f2eea865e58ca1b877,z5719945047556_cad2b245e96e675e8307be1ecf1a91f9_M_30_40_gray_brown_M_40_50_gray_brown.jpg,Soil_Labeled_Data/M_50_60/L_50_60/alluvial/z5719945047556_cad2b245e96e675e8307be1ecf1a91f9_M_30_40_gray_brown_M_40_50_gray_brown.jpg,Soil_Labeled_Data/M_50_60/L_50_60/alluvial/z5719945047556_cad2b245e96e675e8307be1ecf1a91f9_M_30_40_gray_brown_M_40_50_gray_brown.jpg,PRESENT,False,f6410acd8783ae8af283fdb0c3b3a1a0ecacb9140849870f6def95bd47dec195,56,57,53,5,M_50_60,L_50_60,alluvial,phash:39160d85a60b1913,phash:39160d85a60b1913,,,train
3ecc8fcbe7891c9cfc5b,z5719945237944_9e81baa660ace3bd2958bfa740e457b9_M_30_40_gray_brown.jpg,Soil_Labeled_Data/M_50_60/L_50_60/alluvial/z5719945237944_9e81baa660ace3bd2958bfa740e457b9_M_30_40_gray_brown.jpg,Soil_Labeled_Data/M_50_60/L_50_60/alluvial/z5719945237944_9e81baa660ace3bd2958bfa740e457b9_M_30_40_gray_brown.jpg,PRESENT,False,271faa0cbdd10120afdc376824870065a3028faa092d46ca06ddd181bd156190,50,53,55,5,M_50_60,L_50_60,alluvial,phash:80dd9e7c4fcf4f4e,phash:80dd9e7c4fcf4f4e,,,train
a10ce5588ab3ec62873c,z5719945282121_22a25cca44c3ca90506d7f082a8e62ba_M_30_40_pale_yellow_M_40_50_gray_brown.jpg,Soil_Labeled_Data/M_50_60/L_50_60/alluvial/z5719945282121_22a25cca44c3ca90506d7f082a8e62ba_M_30_40_pale_yellow_M_40_50_gray_brown.jpg,Soil_Labeled_Data/M_50_60/L_50_60/alluvial/z5719945282121_22a25cca44c3ca90506d7f082a8e62ba_M_30_40_pale_yellow_M_40_50_gray_brown.jpg,PRESENT,False,83df3d5905294a6339a4acb11214690ffb8c4e6df88a97e72608143ee2f7fe7b,60,61,54,5,M_50_60,L_50_60,alluvial,phash:bef86f50238eb24a,phash:bef86f50238eb24a,,,train
8abbebdba1d3b19ef3e4,z5719945410375_d68840a29b4222519ffac084ea8cf065_M_30_40_light_brown.jpg,Soil_Labeled_Data/M_50_60/L_50_60/alluvial/z5719945410375_d68840a29b4222519ffac084ea8cf065_M_30_40_light_brown.jpg,Soil_Labeled_Data/M_50_60/L_50_60/alluvial/z5719945410375_d68840a29b4222519ffac084ea8cf065_M_30_40_light_brown.jpg,PRESENT,False,811a190ee5638dbef843d1dbe4724b72a2494145cec63e99dc4c585081253594,52,55,58,5,M_50_60,L_50_60,alluvial,phash:ff670dc08f99ba9e,phash:ff670dc08f99ba9e,,,train
afdf9bb008a0c5b109cd,z5719945410375_d68840a29b4222519ffac084ea8cf065_M_30_40_pale_yellow_M_40_50_gray_brown.jpg,Soil_Labeled_Data/M_50_60/L_50_60/alluvial/z5719945410375_d68840a29b4222519ffac084ea8cf065_M_30_40_pale_yellow_M_40_50_gray_brown.jpg,Soil_Labeled_Data/M_50_60/L_50_60/alluvial/z5719945410375_d68840a29b4222519ffac084ea8cf065_M_30_40_pale_yellow_M_40_50_gray_brown.jpg,PRESENT,False,4d227face19e243dfc9e8575aafd48c7dc97145c0ac64861305fa2cf6924ebcc,56,59,52,5,M_50_60,L_50_60,alluvial,phash:ff670dc08f99ba9e,phash:ff670dc08f99ba9e,,,train
8be22dace2934bdea7c8,z5719945442394_074f397072a0e21797e33be6440ab366_M_30_40_light_brown_M_40_50_light_brown.jpg,Soil_Labeled_Data/M_50_60/L_50_60/alluvial/z5719945442394_074f397072a0e21797e33be6440ab366_M_30_40_light_brown_M_40_50_light_brown.jpg,Soil_Labeled_Data/M_50_60/L_50_60/alluvial/z5719945442394_074f397072a0e21797e33be6440ab366_M_30_40_light_brown_M_40_50_light_brown.jpg,PRESENT,False,ac8910839217408ac23968d765d462522e2723c99b750cade2b881828a8db752,57,57,59,5,M_50_60,L_50_60,alluvial,phash:2765edb8329cb206,phash:2765edb8329cb206,,,train
43fc14e42e6677d90077,z5719945442394_074f397072a0e21797e33be6440ab366_M_30_40_pale_yellow_M_40_50_light_brown.jpg,Soil_Labeled_Data/M_50_60/L_50_60/alluvial/z5719945442394_074f397072a0e21797e33be6440ab366_M_30_40_pale_yellow_M_40_50_light_brown.jpg,Soil_Labeled_Data/M_50_60/L_50_60/alluvial/z5719945442394_074f397072a0e21797e33be6440ab366_M_30_40_pale_yellow_M_40_50_light_brown.jpg,PRESENT,False,17b6371c99fbeeb79573680e3d2e25f4dfc3fb2ecc4e73ee21331ea044f9b8c8,55,59,52,5,M_50_60,L_50_60,alluvial,phash:2765edb8329cb206,phash:2765edb8329cb206,,,train
331a1205b1b8b244f43a,z5719945465403_eef403001195b9d5de6375b6fe2e3628_M_30_40_gray_brown.jpg,Soil_Labeled_Data/M_50_60/L_50_60/alluvial/z5719945465403_eef403001195b9d5de6375b6fe2e3628_M_30_40_gray_brown.jpg,Soil_Labeled_Data/M_50_60/L_50_60/alluvial/z5719945465403_eef403001195b9d5de6375b6fe2e3628_M_30_40_gray_brown.jpg,PRESENT,False,9e2945fe30bcd6ae996707af9b3ffdd7bd17e099de95dc57e712023693fa60aa,55,58,51,5,M_50_60,L_50_60,alluvial,phash:90a9507b3fdd1392,phash:90a9507b3fdd1392,,,train
3d2eda1e4498ea20256b,z5719945512664_b31ee4aecf6a552463f894dbf83282d1_M_30_40_clayish_red_M_40_50_light_brown.jpg,Soil_Labeled_Data/M_50_60/L_50_60/alluvial/z5719945512664_b31ee4aecf6a552463f894dbf83282d1_M_30_40_clayish_red_M_40_50_light_brown.jpg,Soil_Labeled_Data/M_50_60/L_50_60/alluvial/z5719945512664_b31ee4aecf6a552463f894dbf83282d1_M_30_40_clayish_red_M_40_50_light_brown.jpg,PRESENT,False,ef775e390a4274c0552af9148e6c1b0c191a5540a97de459ab85f75dd6077a5e,55,57,58,5,M_50_60,L_50_60,alluvial,phash:1393e6d17ef1dd32,phash:1393e6d17ef1dd32,,,train
4fa1302492f334524ef2,z5719945538606_74154fe115c2ace51dfd6ecc533d4633_M_30_40_pale_yellow_M_40_50_light_brown.jpg,Soil_Labeled_Data/M_50_60/L_50_60/alluvial/z5719945538606_74154fe115c2ace51dfd6ecc533d4633_M_30_40_pale_yellow_M_40_50_light_brown.jpg,Soil_Labeled_Data/M_50_60/L_50_60/alluvial/z5719945538606_74154fe115c2ace51dfd6ecc533d4633_M_30_40_pale_yellow_M_40_50_light_brown.jpg,PRESENT,False,0f0354fb4c85e1208289dfec4d26e1032875388b6a5f296c4b090b06cef8e5cc,58,59,51,5,M_50_60,L_50_60,alluvial,phash:f65cac7b6916c0db,phash:f65cac7b6916c0db,,,train
9e938a2cdf5d2fbc9fc9,IMG_0239_M_0_10_light_brown_M_40_50_gray_brown.jpg,Soil_Labeled_Data/M_50_60/L_60_70/alluvial/IMG_0239_M_0_10_light_brown_M_40_50_gray_brown.jpg,Soil_Labeled_Data/M_50_60/L_60_70/alluvial/IMG_0239_M_0_10_light_brown_M_40_50_gray_brown.jpg,PRESENT,False,7403c08684fd6c8ce0816309150a6f4c08d3fd4ae1c792942fc6fffc415df0e7,56,56,61,5,M_50_60,L_60_70,alluvial,phash:2596a36dcbaad8c9,phash:2596a36dcbaad8c9,,,train
179e3ce2cf20d3207ec6,IMG_0241_M_0_10_gray_brown_M_40_50_light_brown.jpg,Soil_Labeled_Data/M_50_60/L_60_70/alluvial/IMG_0241_M_0_10_gray_brown_M_40_50_light_brown.jpg,Soil_Labeled_Data/M_50_60/L_60_70/alluvial/IMG_0241_M_0_10_gray_brown_M_40_50_light_brown.jpg,PRESENT,False,de396e8e7a7eac5b5ceca4070ff3d229b44e2893608a84db5e0a6362360878ef,53,53,63,5,M_50_60,L_60_70,alluvial,phash:c54122dc935fea79,phash:c54122dc935fea79,,,train
e8edf65403149ca31377,IMG_0242_M_0_10_light_brown_M_40_50_light_brown.jpg,Soil_Labeled_Data/M_50_60/L_60_70/alluvial/IMG_0242_M_0_10_light_brown_M_40_50_light_brown.jpg,Soil_Labeled_Data/M_50_60/L_60_70/alluvial/IMG_0242_M_0_10_light_brown_M_40_50_light_brown.jpg,PRESENT,False,6e8a0466a7455b39897eb2ab915854083d8b518d7de0e1535ee44b1fc6b1cd32,54,56,70,5,M_50_60,L_60_70,alluvial,phash:72f2bba7253dc548,phash:72f2bba7253dc548,,,train
2d71c8c27843e480af89,IMG_0244_M_0_10_clayish_red_M_40_50_gray_brown.jpg,Soil_Labeled_Data/M_50_60/L_60_70/alluvial/IMG_0244_M_0_10_clayish_red_M_40_50_gray_brown.jpg,Soil_Labeled_Data/M_50_60/L_60_70/alluvial/IMG_0244_M_0_10_clayish_red_M_40_50_gray_brown.jpg,PRESENT,False,31018c9bdde3466aa71199bb8c9c59d7a0ebb9e39504ba76541f4306916b371f,55,58,69,5,M_50_60,L_60_70,alluvial,phash:b637075916ceadb4,phash:b637075916ceadb4,,,train
fdbbaf238c25edb00f42,IMG_0247_M_0_10_light_brown_M_40_50_light_brown.jpg,Soil_Labeled_Data/M_50_60/L_60_70/alluvial/IMG_0247_M_0_10_light_brown_M_40_50_light_brown.jpg,Soil_Labeled_Data/M_50_60/L_60_70/alluvial/IMG_0247_M_0_10_light_brown_M_40_50_light_brown.jpg,PRESENT,False,26129983f38649038bdd89e682dab25b2d6a10760fd886ea90d65bedb12fc6a0,59,58,64,5,M_50_60,L_60_70,alluvial,phash:4dd3a5c57ac11698,phash:4dd3a5c57ac11698,,,train
c48f07b265591074a5e3,IMG_0249_M_0_10_pale_yellow_M_40_50_light_brown.jpg,Soil_Labeled_Data/M_50_60/L_60_70/alluvial/IMG_0249_M_0_10_pale_yellow_M_40_50_light_brown.jpg,Soil_Labeled_Data/M_50_60/L_60_70/alluvial/IMG_0249_M_0_10_pale_yellow_M_40_50_light_brown.jpg,PRESENT,False,bacf7e01011376d68f24e1900bf7dd3b24cf684fc61a06c1f0b858dd87980b0f,55,56,70,5,M_50_60,L_60_70,alluvial,phash:766fecf2e5383231,phash:766fecf2e5383231,,,train
891c95fd3adcbecebb33,IMG_0250_M_0_10_pale_yellow_M_40_50_light_brown.jpg,Soil_Labeled_Data/M_50_60/L_60_70/alluvial/IMG_0250_M_0_10_pale_yellow_M_40_50_light_brown.jpg,Soil_Labeled_Data/M_50_60/L_60_70/alluvial/IMG_0250_M_0_10_pale_yellow_M_40_50_light_brown.jpg,PRESENT,False,734bc749d7ab05d1fcd44242a81945a111d5814ed5f8a544c37d8e17c7eaa8a1,50,53,64,5,M_50_60,L_60_70,alluvial,phash:7cc0d10041dd5ffd,phash:7cc0d10041dd5ffd,,,train
1abf13be48b002b4725d,IMG_0254_M_0_10_light_brown_M_40_50_gray_brown.jpg,Soil_Labeled_Data/M_50_60/L_60_70/alluvial/IMG_0254_M_0_10_light_brown_M_40_50_gray_brown.jpg,Soil_Labeled_Data/M_50_60/L_60_70/alluvial/IMG_0254_M_0_10_light_brown_M_40_50_gray_brown.jpg,PRESENT,False,9648b8fc88730728c0b226bec38d536f644b2912659b96bebe5a57d9fc5cfaa0,50,50,61,5,M_50_60,L_60_70,alluvial,phash:3a82b527ebf76359,phash:3a82b527ebf76359,,,train
33d4585f82f0823d1ed8,IMG_0257_M_0_10_clayish_red_M_40_50_gray_brown.jpg,Soil_Labeled_Data/M_50_60/L_60_70/alluvial/IMG_0257_M_0_10_clayish_red_M_40_50_gray_brown.jpg,Soil_Labeled_Data/M_50_60/L_60_70/alluvial/IMG_0257_M_0_10_clayish_red_M_40_50_gray_brown.jpg,PRESENT,False,50e69b5f53ba784f2531b97b34ca3f48cbecf13fb6665f43cbeaa44140f0516c,58,59,68,5,M_50_60,L_60_70,alluvial,phash:f7221dde8b78e6c4,phash:f7221dde8b78e6c4,,,train
5502d2b955366340df1c,IMG_0257_M_0_10_light_brown_M_40_50_light_brown.jpg,Soil_Labeled_Data/M_50_60/L_60_70/alluvial/IMG_0257_M_0_10_light_brown_M_40_50_light_brown.jpg,Soil_Labeled_Data/M_50_60/L_60_70/alluvial/IMG_0257_M_0_10_light_brown_M_40_50_light_brown.jpg,PRESENT,False,d4ecd721421c4ca89d730b82404541480ae328f4e98e5d818849d2af80b238a3,57,59,68,5,M_50_60,L_60_70,alluvial,phash:f7221dde8b78e6c4,phash:f7221dde8b78e6c4,,,train
d1229f5336d38f5da971,IMG_0258_M_0_10_pale_yellow_M_40_50_light_brown.jpg,Soil_Labeled_Data/M_50_60/L_60_70/alluvial/IMG_0258_M_0_10_pale_yellow_M_40_50_light_brown.jpg,Soil_Labeled_Data/M_50_60/L_60_70/alluvial/IMG_0258_M_0_10_pale_yellow_M_40_50_light_brown.jpg,PRESENT,False,9008248ed5daedef6f390eba2c0ab77df3eed4e8486e220feb36eae35b7d40df,52,55,62,5,M_50_60,L_60_70,alluvial,phash:17e978ef03cb2911,phash:17e978ef03cb2911,,,train
95a075df0f54d49af1f4,IMG_0675_M_10_20_pale_yellow_M_40_50_gray_brown.jpg,Soil_Labeled_Data/M_50_60/L_60_70/alluvial/IMG_0675_M_10_20_pale_yellow_M_40_50_gray_brown.jpg,Soil_Labeled_Data/M_50_60/L_60_70/alluvial/IMG_0675_M_10_20_pale_yellow_M_40_50_gray_brown.jpg,PRESENT,False,649b064eeaaa0d923f46a83557de6b3c1a595b3194e47376858b3ad8422085c0,51,53,68,5,M_50_60,L_60_70,alluvial,phash:a428d9fcdf8d24fa,phash:a428d9fcdf8d24fa,,,train
158fd6ecb1b45058b47c,IMG_0676_M_10_20_pale_yellow_M_30_40_gray_brown.jpg,Soil_Labeled_Data/M_50_60/L_60_70/alluvial/IMG_0676_M_10_20_pale_yellow_M_30_40_gray_brown.jpg,Soil_Labeled_Data/M_50_60/L_60_70/alluvial/IMG_0676_M_10_20_pale_yellow_M_30_40_gray_brown.jpg,PRESENT,False,8803a0f3c3053df4e1ff510de68a91a278e216dfe3756be5d11ba70fb33a9fd5,54,56,67,5,M_50_60,L_60_70,alluvial,phash:984a40d9cc34abc9,phash:984a40d9cc34abc9,,,train
c0680ab713288a1bd8e8,IMG_0679_M_10_20_light_brown_M_40_50_gray_brown.jpg,Soil_Labeled_Data/M_50_60/L_60_70/alluvial/IMG_0679_M_10_20_light_brown_M_40_50_gray_brown.jpg,Soil_Labeled_Data/M_50_60/L_60_70/alluvial/IMG_0679_M_10_20_light_brown_M_40_50_gray_brown.jpg,PRESENT,False,5d96907fd07378a2cc891db6eed1b1f25d6963346f24f5e02c960d2719f1d7a5,51,51,62,5,M_50_60,L_60_70,alluvial,phash:511c840490f6b4a6,phash:511c840490f6b4a6,,,train
3923ec73a9a96825ac74,IMG_0681_M_10_20_light_brown_M_30_40_light_brown.jpg,Soil_Labeled_Data/M_50_60/L_60_70/alluvial/IMG_0681_M_10_20_light_brown_M_30_40_light_brown.jpg,Soil_Labeled_Data/M_50_60/L_60_70/alluvial/IMG_0681_M_10_20_light_brown_M_30_40_light_brown.jpg,PRESENT,False,277b3e8259a0f0b7632b2fbd1ac6f18dcdc9c7097c9df3f4a26c52a6451d63a5,50,49,66,5,M_50_60,L_60_70,alluvial,phash:5e8401d92ec70f04,phash:5e8401d92ec70f04,,,train
0caae34edb6dca39d52d,IMG_0682_M_10_20_light_brown_M_30_40_gray_brown.jpg,Soil_Labeled_Data/M_50_60/L_60_70/alluvial/IMG_0682_M_10_20_light_brown_M_30_40_gray_brown.jpg,Soil_Labeled_Data/M_50_60/L_60_70/alluvial/IMG_0682_M_10_20_light_brown_M_30_40_gray_brown.jpg,PRESENT,False,41360f0356f4eb9b761d92e70cec8c64678ce7f758b764c896bb43a46b6a9135,52,52,66,5,M_50_60,L_60_70,alluvial,phash:019406175839e097,phash:019406175839e097,,,train
4c65f4c69be4798fab4d,IMG_0682_M_10_20_light_brown_M_40_50_gray_brown.jpg,Soil_Labeled_Data/M_50_60/L_60_70/alluvial/IMG_0682_M_10_20_light_brown_M_40_50_gray_brown.jpg,Soil_Labeled_Data/M_50_60/L_60_70/alluvial/IMG_0682_M_10_20_light_brown_M_40_50_gray_brown.jpg,PRESENT,False,518437051917a01668e61b7d5ee0d5f059239023781ec597f61948751763c68d,51,51,63,5,M_50_60,L_60_70,alluvial,phash:019406175839e097,phash:019406175839e097,,,train
ddb0f7e1e0b4665ccd47,z5715083885623_9f42a940c20ea1e55af3e06994578004_M_20_30_light_brown_M_30_40_light_brown.jpg,Soil_Labeled_Data/M_50_60/L_60_70/alluvial/z5715083885623_9f42a940c20ea1e55af3e06994578004_M_20_30_light_brown_M_30_40_light_brown.jpg,Soil_Labeled_Data/M_50_60/L_60_70/alluvial/z5715083885623_9f42a940c20ea1e55af3e06994578004_M_20_30_light_brown_M_30_40_light_brown.jpg,PRESENT,False,8d5dad0420745de8b7c29dadf9b8601c6c708b3fb47a79caab6d8672079c531a,59,61,64,5,M_50_60,L_60_70,alluvial,phash:780eb3e36ab6145a,phash:780eb3e36ab6145a,,,train
64c9d92796fbb7ba2c69,z5715084235063_019bf1d09588c2fd5226859f4331698b_M_20_30_light_brown_M_30_40_light_brown.jpg,Soil_Labeled_Data/M_50_60/L_60_70/alluvial/z5715084235063_019bf1d09588c2fd5226859f4331698b_M_20_30_light_brown_M_30_40_light_brown.jpg,Soil_Labeled_Data/M_50_60/L_60_70/alluvial/z5715084235063_019bf1d09588c2fd5226859f4331698b_M_20_30_light_brown_M_30_40_light_brown.jpg,PRESENT,False,bcc5f8f04eb0960722e78e888acd6978ba069286e3d3ca732e7f37b3f1a98f51,51,51,70,5,M_50_60,L_60_70,alluvial,phash:2239954b40c98c02,phash:2239954b40c98c02,,,train
828a81427eb773d65ceb,z5715084451345_2e9b065fd62392917b331a68b82abded_M_20_30_light_brown_M_30_40_light_brown.jpg,Soil_Labeled_Data/M_50_60/L_60_70/alluvial/z5715084451345_2e9b065fd62392917b331a68b82abded_M_20_30_light_brown_M_30_40_light_brown.jpg,Soil_Labeled_Data/M_50_60/L_60_70/alluvial/z5715084451345_2e9b065fd62392917b331a68b82abded_M_20_30_light_brown_M_30_40_light_brown.jpg,PRESENT,False,26a023c444cb6ff3c0ff350719216c38a62e61f7dfeb1311bc86ab4b146fffe6,58,58,69,5,M_50_60,L_60_70,alluvial,phash:0415e4080b15a32f,phash:0415e4080b15a32f,,,train
a895b326514498fb37a9,IMG_0283_M_0_10_pale_yellow_M_40_50_light_brown.jpg,Soil_Labeled_Data/M_50_60/L_70_80/alluvial/IMG_0283_M_0_10_pale_yellow_M_40_50_light_brown.jpg,Soil_Labeled_Data/M_50_60/L_70_80/alluvial/IMG_0283_M_0_10_pale_yellow_M_40_50_light_brown.jpg,PRESENT,False,67bd884b1f92e14934767f4148f27dc60d3058b984ba9ee5def0bd262fde8665,60,61,75,5,M_50_60,L_70_80,alluvial,phash:bf74a62949a5d43e,phash:bf74a62949a5d43e,,,train
90876fe2ab06483d6403,IMG_0286_M_0_10_pale_yellow_M_40_50_gray_brown.jpg,Soil_Labeled_Data/M_50_60/L_70_80/alluvial/IMG_0286_M_0_10_pale_yellow_M_40_50_gray_brown.jpg,Soil_Labeled_Data/M_50_60/L_70_80/alluvial/IMG_0286_M_0_10_pale_yellow_M_40_50_gray_brown.jpg,PRESENT,False,0f8afc75e1fa29010254109e0785567d9e24c5f231f5b50afed96fa757abb595,52,54,74,5,M_50_60,L_70_80,alluvial,phash:430ed9a6cfd66f1c,phash:430ed9a6cfd66f1c,,,train
c7e83f2fc4b8fecbb626,IMG_0288_M_0_10_gray_brown_M_40_50_light_brown.jpg,Soil_Labeled_Data/M_50_60/L_70_80/alluvial/IMG_0288_M_0_10_gray_brown_M_40_50_light_brown.jpg,Soil_Labeled_Data/M_50_60/L_70_80/alluvial/IMG_0288_M_0_10_gray_brown_M_40_50_light_brown.jpg,PRESENT,False,9a84d21f12a3432e24af584b0b7ae5782e6c4f94856193282f4a02cb1b1b84c5,56,57,80,5,M_50_60,L_70_80,alluvial,phash:d2d6c675b39da7f8,phash:d2d6c675b39da7f8,,,train
fc86d79faa543a7422c4,IMG_0290_M_0_10_light_brown_M_40_50_light_brown.jpg,Soil_Labeled_Data/M_50_60/L_70_80/alluvial/IMG_0290_M_0_10_light_brown_M_40_50_light_brown.jpg,Soil_Labeled_Data/M_50_60/L_70_80/alluvial/IMG_0290_M_0_10_light_brown_M_40_50_light_brown.jpg,PRESENT,False,e7315be40b6a490e6257f56b608a9a476f881d731d867b49397e495788dafed5,60,60,73,5,M_50_60,L_70_80,alluvial,phash:8d480b16949f2dfa,phash:8d480b16949f2dfa,,,train
ed9b5c3d206c7eb0b273,IMG_0293_M_0_10_gray_brown_M_40_50_gray_brown.jpg,Soil_Labeled_Data/M_50_60/L_70_80/alluvial/IMG_0293_M_0_10_gray_brown_M_40_50_gray_brown.jpg,Soil_Labeled_Data/M_50_60/L_70_80/alluvial/IMG_0293_M_0_10_gray_brown_M_40_50_gray_brown.jpg,PRESENT,False,ef098b7d8e1fcd1d50f9ba4427be58ebfc1e64c4da9eb76d809a489c6f562511,58,57,78,5,M_50_60,L_70_80,alluvial,phash:c937577b1b7aa40e,phash:c937577b1b7aa40e,,,train
7c94cb45a329256ddc55,IMG_0698_M_10_20_pale_yellow_M_30_40_gray_brown.jpg,Soil_Labeled_Data/M_50_60/L_70_80/alluvial/IMG_0698_M_10_20_pale_yellow_M_30_40_gray_brown.jpg,Soil_Labeled_Data/M_50_60/L_70_80/alluvial/IMG_0698_M_10_20_pale_yellow_M_30_40_gray_brown.jpg,PRESENT,False,b1aa5d942412e8bc954e0ca85c9cb3c3ff0e1d495f0c073f0cf1bc5cea0d8763,56,58,76,5,M_50_60,L_70_80,alluvial,phash:3bb8acb89f03a372,phash:3bb8acb89f03a372,,,train
f23a5755b3802a26a70a,IMG_0702_M_10_20_pale_yellow_M_30_40_gray_brown.jpg,Soil_Labeled_Data/M_50_60/L_70_80/alluvial/IMG_0702_M_10_20_pale_yellow_M_30_40_gray_brown.jpg,Soil_Labeled_Data/M_50_60/L_70_80/alluvial/IMG_0702_M_10_20_pale_yellow_M_30_40_gray_brown.jpg,PRESENT,False,7b2189d99ff2d589685ee465c8ccdae903928c377b86adf014613264ca54d08e,58,60,76,5,M_50_60,L_70_80,alluvial,phash:da003ea3a8a9acb4,phash:da003ea3a8a9acb4,,,train
