sample_id,original_row_id,relative_path,effective_relative_path,path_status,historical_fallback_used,sha256,SM_0,SM_20,light_value,moisture_class,moisture_bin,light_bin,soil_type,group_id,near_duplicate_group_id,capture_session_group,source_group
4de1462d52250462bc57,IMG_0250_M_0_10_pale_yellow_M_40_50_dark_brown.jpg,Soil_Labeled_Data/M_60_70/L_60_70/alluvial/IMG_0250_M_0_10_pale_yellow_M_40_50_dark_brown.jpg,Soil_Labeled_Data/M_60_70/L_60_70/alluvial/IMG_0250_M_0_10_pale_yellow_M_40_50_dark_brown.jpg,PRESENT,False,ccf95f1b777388587002cd321ac8c435d6588c81e47cf54b20b2ef47e166ca81,67,70,70,6,M_60_70,L_60_70,alluvial,phash:7cc0d10041dd5ffd,phash:7cc0d10041dd5ffd,,
52996a9817ff2c2899d8,IMG_0255_M_0_10_gray_brown_M_40_50_light_brown_M_50_60_dark_brown.jpg,Soil_Labeled_Data/M_60_70/L_60_70/alluvial/IMG_0255_M_0_10_gray_brown_M_40_50_light_brown_M_50_60_dark_brown.jpg,Soil_Labeled_Data/M_60_70/L_60_70/alluvial/IMG_0255_M_0_10_gray_brown_M_40_50_light_brown_M_50_60_dark_brown.jpg,PRESENT,False,aeebe77f4e39a16a8817ddff2672f45d924648171205e518947212c52b481d5d,68,69,65,6,M_60_70,L_60_70,alluvial,phash:3a82b527ebf76359,phash:3a82b527ebf76359,,
b1eeb55c623ff7ada798,IMG_0255_M_0_10_light_brown_M_40_50_light_brown_M_50_60_gray_brown.jpg,Soil_Labeled_Data/M_60_70/L_60_70/alluvial/IMG_0255_M_0_10_light_brown_M_40_50_light_brown_M_50_60_gray_brown.jpg,Soil_Labeled_Data/M_60_70/L_60_70/alluvial/IMG_0255_M_0_10_light_brown_M_40_50_light_brown_M_50_60_gray_brown.jpg,PRESENT,False,d4bb4ad53c5a715e8c16cd4dfaa76eb37dc6fca58b055683affd7edd7e83853b,61,61,66,6,M_60_70,L_60_70,alluvial,phash:3a82b527ebf76359,phash:3a82b527ebf76359,,
f3cbbc28544097c2fc46,IMG_0258_M_0_10_pale_yellow_M_40_50_gray_brown.jpg,Soil_Labeled_Data/M_60_70/L_60_70/alluvial/IMG_0258_M_0_10_pale_yellow_M_40_50_gray_brown.jpg,Soil_Labeled_Data/M_60_70/L_60_70/alluvial/IMG_0258_M_0_10_pale_yellow_M_40_50_gray_brown.jpg,PRESENT,False,3225fa1a3d07d4b267ad8d8500d215c69b2817513aa3e40eefd6a0bf25fa875e,66,65,65,6,M_60_70,L_60_70,alluvial,phash:17e978ef03cb2911,phash:17e978ef03cb2911,,
be0ea0efa7422a1e1ef7,IMG_0675_M_10_20_light_brown_M_30_40_light_brown_M_50_60_gray_brown.jpg,Soil_Labeled_Data/M_60_70/L_60_70/alluvial/IMG_0675_M_10_20_light_brown_M_30_40_light_brown_M_50_60_gray_brown.jpg,Soil_Labeled_Data/M_60_70/L_60_70/alluvial/IMG_0675_M_10_20_light_brown_M_30_40_light_brown_M_50_60_gray_brown.jpg,PRESENT,False,82b7c2ada3ac395f4df202ddbbc7cf7ece065cd7cfa1eca35fc542c80fe9f19b,65,65,63,6,M_60_70,L_60_70,alluvial,phash:a428d9fcdf8d24fa,phash:a428d9fcdf8d24fa,,
5933fe2d7116e25299de,IMG_0679_M_10_20_light_brown_M_30_40_gray_brown_M_50_60_gray_brown.jpg,Soil_Labeled_Data/M_60_70/L_60_70/alluvial/IMG_0679_M_10_20_light_brown_M_30_40_gray_brown_M_50_60_gray_brown.jpg,Soil_Labeled_Data/M_60_70/L_60_70/alluvial/IMG_0679_M_10_20_light_brown_M_30_40_gray_brown_M_50_60_gray_brown.jpg,PRESENT,False,eeed34ca07bb929602c2260ee3605ab7cc015f10ad047f140116022294957e3a,69,70,60,6,M_60_70,L_60_70,alluvial,phash:511c840490f6b4a6,phash:511c840490f6b4a6,,
10c5930b3af4fd932a91,IMG_0679_M_10_20_light_brown_M_40_50_gray_brown.jpg,Soil_Labeled_Data/M_60_70/L_60_70/alluvial/IMG_0679_M_10_20_light_brown_M_40_50_gray_brown.jpg,Soil_Labeled_Data/M_60_70/L_60_70/alluvial/IMG_0679_M_10_20_light_brown_M_40_50_gray_brown.jpg,PRESENT,False,cd5accbd1bb2b6fc333fb5eecb3aa2c29204b91a77a74c5318aec9fb8f54a427,60,62,66,6,M_60_70,L_60_70,alluvial,phash:511c840490f6b4a6,phash:511c840490f6b4a6,,
1ffefca37d27019823c7,IMG_0679_M_10_20_light_brown_M_40_50_gray_brown_M_50_60_dark_brown.jpg,Soil_Labeled_Data/M_60_70/L_60_70/alluvial/IMG_0679_M_10_20_light_brown_M_40_50_gray_brown_M_50_60_dark_brown.jpg,Soil_Labeled_Data/M_60_70/L_60_70/alluvial/IMG_0679_M_10_20_light_brown_M_40_50_gray_brown_M_50_60_dark_brown.jpg,PRESENT,False,f56b85fa803ae25bfaee7f710f9bce8863ba072ab28fc7df1e2e293fe09c1c99,66,67,67,6,M_60_70,L_60_70,alluvial,phash:511c840490f6b4a6,phash:511c840490f6b4a6,,
973000dafe044191f677,IMG_0681_M_10_20_light_brown_M_40_50_dark_brown.jpg,Soil_Labeled_Data/M_60_70/L_60_70/alluvial/IMG_0681_M_10_20_light_brown_M_40_50_dark_brown.jpg,Soil_Labeled_Data/M_60_70/L_60_70/alluvial/IMG_0681_M_10_20_light_brown_M_40_50_dark_brown.jpg,PRESENT,False,65675bf082db4e74a67e4da7e70c73128a2c0f06f66f9862e5ca62564034fa80,60,63,62,6,M_60_70,L_60_70,alluvial,phash:5e8401d92ec70f04,phash:5e8401d92ec70f04,,
cdb4e7f3b0861d1e7bbe,IMG_0682_M_10_20_light_brown_M_40_50_gray_brown.jpg,Soil_Labeled_Data/M_60_70/L_60_70/alluvial/IMG_0682_M_10_20_light_brown_M_40_50_gray_brown.jpg,Soil_Labeled_Data/M_60_70/L_60_70/alluvial/IMG_0682_M_10_20_light_brown_M_40_50_gray_brown.jpg,PRESENT,False,70795c62be5f0ac61a9471e7a764817c98f16cbf02159a2394f5406dc82c04aa,70,73,70,6,M_60_70,L_60_70,alluvial,phash:019406175839e097,phash:019406175839e097,,
bb6e32a9ae481c37a4fa,IMG_0695_M_10_20_clayish_red_M_40_50_light_brown_M_50_60_gray_brown.jpg,Soil_Labeled_Data/M_60_70/L_60_70/alluvial/IMG_0695_M_10_20_clayish_red_M_40_50_light_brown_M_50_60_gray_brown.jpg,Soil_Labeled_Data/M_60_70/L_60_70/alluvial/IMG_0695_M_10_20_clayish_red_M_40_50_light_brown_M_50_60_gray_brown.jpg,PRESENT,False,0bc384dd85073ddea2c6867936a466bdf10fb437c99dd04748ee9786bd9b4747,66,65,64,6,M_60_70,L_60_70,alluvial,phash:4d2073dc153cb1de,phash:4d2073dc153cb1de,,
f6c12b650bdd9a7b829a,IMG_0695_M_10_20_gray_brown_M_40_50_dark_brown.jpg,Soil_Labeled_Data/M_60_70/L_60_70/alluvial/IMG_0695_M_10_20_gray_brown_M_40_50_dark_brown.jpg,Soil_Labeled_Data/M_60_70/L_60_70/alluvial/IMG_0695_M_10_20_gray_brown_M_40_50_dark_brown.jpg,PRESENT,False,0b219df5ff67465792a11de6ef4be903c219762432f7ac8333a516e9a27b25c3,64,63,70,6,M_60_70,L_60_70,alluvial,phash:4d2073dc153cb1de,phash:4d2073dc153cb1de,,
abb4ccf2341526a9d325,z5715083829092_c796baa2a13a45a626e1c31cb08f116a_M_20_30_light_brown_M_30_40_gray_brown_M_50_60_dark_brown.jpg,Soil_Labeled_Data/M_60_70/L_60_70/alluvial/z5715083829092_c796baa2a13a45a626e1c31cb08f116a_M_20_30_light_brown_M_30_40_gray_brown_M_50_60_dark_brown.jpg,Soil_Labeled_Data/M_60_70/L_60_70/alluvial/z5715083829092_c796baa2a13a45a626e1c31cb08f116a_M_20_30_light_brown_M_30_40_gray_brown_M_50_60_dark_brown.jpg,PRESENT,False,7e06b7ab41237357f654fbd92b4b671dbf60b0fc5cbdddb2b3a0b6922b12ebe1,66,69,69,6,M_60_70,L_60_70,alluvial,phash:b712b0d5fc97a691,phash:b712b0d5fc97a691,,
78dc87e0772df8fd301a,z5715083944464_a4caa92a042d5283254923501cb8358c_M_20_30_pale_yellow_M_30_40_light_brown_M_50_60_dark_brown.jpg,Soil_Labeled_Data/M_60_70/L_60_70/alluvial/z5715083944464_a4caa92a042d5283254923501cb8358c_M_20_30_pale_yellow_M_30_40_light_brown_M_50_60_dark_brown.jpg,Soil_Labeled_Data/M_60_70/L_60_70/alluvial/z5715083944464_a4caa92a042d5283254923501cb8358c_M_20_30_pale_yellow_M_30_40_light_brown_M_50_60_dark_brown.jpg,PRESENT,False,7d72b9115959f3a42715374ef9c767574dee9dc45f7d4934379ea4b2834255c5,70,72,70,6,M_60_70,L_60_70,alluvial,phash:0addb7d1506343b6,phash:0addb7d1506343b6,,
43c4f4da3fef3cd7f34d,z5715084217100_56ffdcb9a7e21ae938a857822326c4e1_M_20_30_light_brown_M_30_40_light_brown_M_50_60_dark_brown.jpg,Soil_Labeled_Data/M_60_70/L_60_70/alluvial/z5715084217100_56ffdcb9a7e21ae938a857822326c4e1_M_20_30_light_brown_M_30_40_light_brown_M_50_60_dark_brown.jpg,Soil_Labeled_Data/M_60_70/L_60_70/alluvial/z5715084217100_56ffdcb9a7e21ae938a857822326c4e1_M_20_30_light_brown_M_30_40_light_brown_M_50_60_dark_brown.jpg,PRESENT,False,f456dfd6ac45488d5fcfbde4a0473e5cbfe18cc4266a872c69f9610c59f35737,69,70,66,6,M_60_70,L_60_70,alluvial,phash:0b0189f76cd4b322,phash:0b0189f76cd4b322,,
559109eb0dcc1ab58541,z5715084235063_019bf1d09588c2fd5226859f4331698b_M_20_30_light_brown_M_30_40_light_brown_M_50_60_dark_brown.jpg,Soil_Labeled_Data/M_60_70/L_60_70/alluvial/z5715084235063_019bf1d09588c2fd5226859f4331698b_M_20_30_light_brown_M_30_40_light_brown_M_50_60_dark_brown.jpg,Soil_Labeled_Data/M_60_70/L_60_70/alluvial/z5715084235063_019bf1d09588c2fd5226859f4331698b_M_20_30_light_brown_M_30_40_light_brown_M_50_60_dark_brown.jpg,PRESENT,False,f2caa503ffbe2d14b7666eef192b7efd7be4950bd2a1aaf42ebb5d1302d377bb,69,68,65,6,M_60_70,L_60_70,alluvial,phash:2239954b40c98c02,phash:2239954b40c98c02,,
1b90b52cdfdf16015734,IMG_0286_M_0_10_pale_yellow_M_40_50_dark_brown.jpg,Soil_Labeled_Data/M_60_70/L_70_80/alluvial/IMG_0286_M_0_10_pale_yellow_M_40_50_dark_brown.jpg,Soil_Labeled_Data/M_60_70/L_70_80/alluvial/IMG_0286_M_0_10_pale_yellow_M_40_50_dark_brown.jpg,PRESENT,False,3e4d0f565b842bf76729904d81c09362e47a5b1b3a4b49a78ada48690a9712d4,70,69,70,6,M_60_70,L_70_80,alluvial,phash:430ed9a6cfd66f1c,phash:430ed9a6cfd66f1c,,
10f7f8e8f91ef17b11a8,IMG_0287_M_0_10_gray_brown_M_40_50_dark_brown.jpg,Soil_Labeled_Data/M_60_70/L_70_80/alluvial/IMG_0287_M_0_10_gray_brown_M_40_50_dark_brown.jpg,Soil_Labeled_Data/M_60_70/L_70_80/alluvial/IMG_0287_M_0_10_gray_brown_M_40_50_dark_brown.jpg,PRESENT,False,386af14400f9e58966566721a76f6ef8b91defcc6aaac7f3de7f0442fd19b842,61,64,80,6,M_60_70,L_70_80,alluvial,phash:e29f3395d78fb71e,phash:e29f3395d78fb71e,,
1a06c4e73adec4e8130a,IMG_0290_M_0_10_light_brown_M_40_50_light_brown_M_50_60_gray_brown.jpg,Soil_Labeled_Data/M_60_70/L_70_80/alluvial/IMG_0290_M_0_10_light_brown_M_40_50_light_brown_M_50_60_gray_brown.jpg,Soil_Labeled_Data/M_60_70/L_70_80/alluvial/IMG_0290_M_0_10_light_brown_M_40_50_light_brown_M_50_60_gray_brown.jpg,PRESENT,False,53f6e00f6921a7baa2a98a316db4924f9921106d952e776b6db2d8e0c2d7f5aa,70,69,74,6,M_60_70,L_70_80,alluvial,phash:8d480b16949f2dfa,phash:8d480b16949f2dfa,,
275b6acbe8d10204919d,IMG_0293_M_0_10_gray_brown_M_40_50_gray_brown_M_50_60_gray_brown.jpg,Soil_Labeled_Data/M_60_70/L_70_80/alluvial/IMG_0293_M_0_10_gray_brown_M_40_50_gray_brown_M_50_60_gray_brown.jpg,Soil_Labeled_Data/M_60_70/L_70_80/alluvial/IMG_0293_M_0_10_gray_brown_M_40_50_gray_brown_M_50_60_gray_brown.jpg,PRESENT,False,2ed37e7583b3f8d3b5e45a484f89dcfc4dc81bde96e02867f760e50570fc2a9c,66,69,71,6,M_60_70,L_70_80,alluvial,phash:c937577b1b7aa40e,phash:c937577b1b7aa40e,,
a0733f9b3ea479bf97d5,IMG_0295_M_0_10_clayish_red_M_40_50_gray_brown.jpg,Soil_Labeled_Data/M_60_70/L_70_80/alluvial/IMG_0295_M_0_10_clayish_red_M_40_50_gray_brown.jpg,Soil_Labeled_Data/M_60_70/L_70_80/alluvial/IMG_0295_M_0_10_clayish_red_M_40_50_gray_brown.jpg,PRESENT,False,a759401c23177350419d00b3c0cf6436971d5881279c0ee656919f3082d4d4f0,67,67,70,6,M_60_70,L_70_80,alluvial,phash:d0bdf9e31c9a9339,phash:d0bdf9e31c9a9339,,
0873e976fea307136694,IMG_0298_M_0_10_gray_brown_M_40_50_dark_brown.jpg,Soil_Labeled_Data/M_60_70/L_70_80/alluvial/IMG_0298_M_0_10_gray_brown_M_40_50_dark_brown.jpg,Soil_Labeled_Data/M_60_70/L_70_80/alluvial/IMG_0298_M_0_10_gray_brown_M_40_50_dark_brown.jpg,PRESENT,False,fa113de788040e9299b2df06bdfd44d1e255f338ea8c4f51c3fb1924603674ac,60,61,75,6,M_60_70,L_70_80,alluvial,phash:11e7115e81b35b9a,phash:11e7115e81b35b9a,,
4ee51c5338f84079a961,IMG_0298_M_0_10_gray_brown_M_40_50_gray_brown_M_50_60_gray_brown.jpg,Soil_Labeled_Data/M_60_70/L_70_80/alluvial/IMG_0298_M_0_10_gray_brown_M_40_50_gray_brown_M_50_60_gray_brown.jpg,Soil_Labeled_Data/M_60_70/L_70_80/alluvial/IMG_0298_M_0_10_gray_brown_M_40_50_gray_brown_M_50_60_gray_brown.jpg,PRESENT,False,44c674b2e8f571607779bec696c5c41ce0969596fe6c1473411489590adf1fdb,70,73,72,6,M_60_70,L_70_80,alluvial,phash:11e7115e81b35b9a,phash:11e7115e81b35b9a,,
43a6eeafd1dd455037e0,IMG_0299_M_0_10_light_brown_M_40_50_gray_brown.jpg,Soil_Labeled_Data/M_60_70/L_70_80/alluvial/IMG_0299_M_0_10_light_brown_M_40_50_gray_brown.jpg,Soil_Labeled_Data/M_60_70/L_70_80/alluvial/IMG_0299_M_0_10_light_brown_M_40_50_gray_brown.jpg,PRESENT,False,44827e904ab7cafa347003cecbc1eba26841147e1ecf036e74ee017a9b9574f8,60,61,80,6,M_60_70,L_70_80,alluvial,phash:4d6d86021fc16aae,phash:4d6d86021fc16aae,,
5c60bdef9ac42a4e9945,IMG_0300_M_0_10_pale_yellow_M_40_50_dark_brown.jpg,Soil_Labeled_Data/M_60_70/L_70_80/alluvial/IMG_0300_M_0_10_pale_yellow_M_40_50_dark_brown.jpg,Soil_Labeled_Data/M_60_70/L_70_80/alluvial/IMG_0300_M_0_10_pale_yellow_M_40_50_dark_brown.jpg,PRESENT,False,4ab933591f1937b99c3c0a4ce5b4c1a8b286afd951ae62a222825d2182dd5d86,70,70,71,6,M_60_70,L_70_80,alluvial,phash:c394eaefdefded4a,phash:c394eaefdefded4a,,
e1affee36a6555022fc9,IMG_0300_M_0_10_pale_yellow_M_40_50_gray_brown_M_50_60_dark_brown.jpg,Soil_Labeled_Data/M_60_70/L_70_80/alluvial/IMG_0300_M_0_10_pale_yellow_M_40_50_gray_brown_M_50_60_dark_brown.jpg,Soil_Labeled_Data/M_60_70/L_70_80/alluvial/IMG_0300_M_0_10_pale_yellow_M_40_50_gray_brown_M_50_60_dark_brown.jpg,PRESENT,False,9482121a9e1e365b88cdf94541adc4774cc0570ff4ab45c15a519f82de3ad943,61,62,70,6,M_60_70,L_70_80,alluvial,phash:c394eaefdefded4a,phash:c394eaefdefded4a,,
165af01baefe71e7484b,IMG_0701_M_10_20_gray_brown_M_40_50_gray_brown.jpg,Soil_Labeled_Data/M_60_70/L_70_80/alluvial/IMG_0701_M_10_20_gray_brown_M_40_50_gray_brown.jpg,Soil_Labeled_Data/M_60_70/L_70_80/alluvial/IMG_0701_M_10_20_gray_brown_M_40_50_gray_brown.jpg,PRESENT,False,0ce159dedd1f0ddb44da4ba078c533c404f4b06f91c4c2e113b12e17dea6090a,69,71,76,6,M_60_70,L_70_80,alluvial,phash:1b97c67c90136f52,phash:1b97c67c90136f52,,
a00a7469bf67f5c33c2d,IMG_0702_M_10_20_clayish_red_M_40_50_gray_brown.jpg,Soil_Labeled_Data/M_60_70/L_70_80/alluvial/IMG_0702_M_10_20_clayish_red_M_40_50_gray_brown.jpg,Soil_Labeled_Data/M_60_70/L_70_80/alluvial/IMG_0702_M_10_20_clayish_red_M_40_50_gray_brown.jpg,PRESENT,False,bd081ffcab3b01147ccd4133347049a68f76e27d252414daa28990bc9a3d0a2f,63,66,75,6,M_60_70,L_70_80,alluvial,phash:da003ea3a8a9acb4,phash:da003ea3a8a9acb4,,
43813ed7a8442f264f73,IMG_0702_M_10_20_clayish_red_M_40_50_gray_brown_M_50_60_dark_brown.jpg,Soil_Labeled_Data/M_60_70/L_70_80/alluvial/IMG_0702_M_10_20_clayish_red_M_40_50_gray_brown_M_50_60_dark_brown.jpg,Soil_Labeled_Data/M_60_70/L_70_80/alluvial/IMG_0702_M_10_20_clayish_red_M_40_50_gray_brown_M_50_60_dark_brown.jpg,PRESENT,False,d5e84f8191386a3a709b9cd98b41de03797c11b3df78f0dd8423207a2f2e3627,66,69,73,6,M_60_70,L_70_80,alluvial,phash:da003ea3a8a9acb4,phash:da003ea3a8a9acb4,,
f3316b0a8da7403b3e55,IMG_0705_M_10_20_gray_brown_M_40_50_gray_brown.jpg,Soil_Labeled_Data/M_60_70/L_70_80/alluvial/IMG_0705_M_10_20_gray_brown_M_40_50_gray_brown.jpg,Soil_Labeled_Data/M_60_70/L_70_80/alluvial/IMG_0705_M_10_20_gray_brown_M_40_50_gray_brown.jpg,PRESENT,False,e6f867231a68cadfd7e24a9f51ba030c99b14aab400da309f41793610618c673,62,61,76,6,M_60_70,L_70_80,alluvial,phash:da003ea3a8a9acb4,phash:da003ea3a8a9acb4,,
cee40bc37d0e181704e8,IMG_0710_M_10_20_gray_brown_M_40_50_light_brown_M_50_60_gray_brown.jpg,Soil_Labeled_Data/M_60_70/L_70_80/alluvial/IMG_0710_M_10_20_gray_brown_M_40_50_light_brown_M_50_60_gray_brown.jpg,Soil_Labeled_Data/M_60_70/L_70_80/alluvial/IMG_0710_M_10_20_gray_brown_M_40_50_light_brown_M_50_60_gray_brown.jpg,PRESENT,False,80c905dce8822b1deb0a03aa3f896af31a6f66a440b14d0c6cc9b97540ca8bf3,69,71,72,6,M_60_70,L_70_80,alluvial,phash:5e8c45f8956cae93,phash:5e8c45f8956cae93,,
b90c7ce2cc5e035ad4fc,IMG_0715_M_10_20_light_brown_M_40_50_dark_brown.jpg,Soil_Labeled_Data/M_60_70/L_70_80/alluvial/IMG_0715_M_10_20_light_brown_M_40_50_dark_brown.jpg,Soil_Labeled_Data/M_60_70/L_70_80/alluvial/IMG_0715_M_10_20_light_brown_M_40_50_dark_brown.jpg,PRESENT,False,652add4027d1f58d176f2c01539983d1cf66dd65b0a36c835e1e259a833ad709,61,64,80,6,M_60_70,L_70_80,alluvial,phash:04c1aca557db14ee,phash:04c1aca557db14ee,,
02a8ab2a4b76898b98c1,IMG_0716_M_10_20_light_brown_M_40_50_gray_brown_M_50_60_gray_brown.jpg,Soil_Labeled_Data/M_60_70/L_70_80/alluvial/IMG_0716_M_10_20_light_brown_M_40_50_gray_brown_M_50_60_gray_brown.jpg,Soil_Labeled_Data/M_60_70/L_70_80/alluvial/IMG_0716_M_10_20_light_brown_M_40_50_gray_brown_M_50_60_gray_brown.jpg,PRESENT,False,71cf7dad149c69c38669c1eb3e14b80ca4615d127b5d26cab05cb759b22f8ffc,67,67,75,6,M_60_70,L_70_80,alluvial,phash:ea21b0c5f7c3e0b8,phash:ea21b0c5f7c3e0b8,,
4280b64064ce887859dc,IMG_0719_M_10_20_clayish_red_M_40_50_gray_brown.jpg,Soil_Labeled_Data/M_60_70/L_70_80/alluvial/IMG_0719_M_10_20_clayish_red_M_40_50_gray_brown.jpg,Soil_Labeled_Data/M_60_70/L_70_80/alluvial/IMG_0719_M_10_20_clayish_red_M_40_50_gray_brown.jpg,PRESENT,False,a7ea2c004f7f4e945e20418bcf8f798a25e195ea42e831f2c554ee23ae8c7fcb,61,61,71,6,M_60_70,L_70_80,alluvial,phash:d1c90e142218287c,phash:d1c90e142218287c,,
aba33453f9fded515250,z5715141626411_00b983fd5f44402c4bda94b5b928bb00_M_20_30_light_brown_M_30_40_light_brown_M_50_60_dark_brown.jpg,Soil_Labeled_Data/M_60_70/L_70_80/alluvial/z5715141626411_00b983fd5f44402c4bda94b5b928bb00_M_20_30_light_brown_M_30_40_light_brown_M_50_60_dark_brown.jpg,Soil_Labeled_Data/M_60_70/L_70_80/alluvial/z5715141626411_00b983fd5f44402c4bda94b5b928bb00_M_20_30_light_brown_M_30_40_light_brown_M_50_60_dark_brown.jpg,PRESENT,False,b256ce3bd4f50859727401a6efce127612519b12853f4974565c8063eb2c4656,65,66,79,6,M_60_70,L_70_80,alluvial,phash:58b6b94065785737,phash:58b6b94065785737,,
bf86ec17333e7e8fe755,z5715142251106_f70a13549cdc2cbc53d4da6e12f77581_M_20_30_pale_yellow_M_30_40_gray_brown_M_50_60_dark_brown.jpg,Soil_Labeled_Data/M_60_70/L_70_80/alluvial/z5715142251106_f70a13549cdc2cbc53d4da6e12f77581_M_20_30_pale_yellow_M_30_40_gray_brown_M_50_60_dark_brown.jpg,Soil_Labeled_Data/M_60_70/L_70_80/alluvial/z5715142251106_f70a13549cdc2cbc53d4da6e12f77581_M_20_30_pale_yellow_M_30_40_gray_brown_M_50_60_dark_brown.jpg,PRESENT,False,249cfea99e2c9d6d87dd156a51a13c197d2723fc529b5d943f5f805774132f0e,68,71,72,6,M_60_70,L_70_80,alluvial,phash:c007721889ea07ad,phash:c007721889ea07ad,,
583bceb95a2f85a71c93,M_60_70_L_80_90_0014_gray_brown.jpg,Soil_Labeled_Data/M_60_70/L_80_90/alluvial/M_60_70_L_80_90_0014_gray_brown.jpg,Soil_Labeled_Data/M_60_70/L_80_90/alluvial/M_60_70_L_80_90_0014_gray_brown.jpg,PRESENT,False,cd7a8b4bca9dad9df256439696cc48713c153ba6b525cf6b9102d5c208704c76,67,66,82,6,M_60_70,L_80_90,alluvial,phash:a15659574d9b162a,phash:a15659574d9b162a,,
178735bc1cee8cf45c46,M_60_70_L_80_90_0017_light_brown.jpg,Soil_Labeled_Data/M_60_70/L_80_90/alluvial/M_60_70_L_80_90_0017_light_brown.jpg,Soil_Labeled_Data/M_60_70/L_80_90/alluvial/M_60_70_L_80_90_0017_light_brown.jpg,PRESENT,False,0739e6ffd68615147d612b9ab480ce494f9d3602b60bfb4f33b44dcf56e5e0e4,67,68,87,6,M_60_70,L_80_90,alluvial,phash:14f22c12d21ae414,phash:14f22c12d21ae414,,
ad10ff93dcf2532ac040,M_60_70_L_80_90_0020_light_brown.jpg,Soil_Labeled_Data/M_60_70/L_80_90/alluvial/M_60_70_L_80_90_0020_light_brown.jpg,Soil_Labeled_Data/M_60_70/L_80_90/alluvial/M_60_70_L_80_90_0020_light_brown.jpg,PRESENT,False,f7baae8264ab7080c9b64eda912282bb7ec5055e7f3a6fca8b7f0243954249ac,67,66,86,6,M_60_70,L_80_90,alluvial,phash:32fa337bf04ea824,phash:32fa337bf04ea824,,
90dd629d0ca984a38cec,M_60_70_L_80_90_0021_gray_brown.jpg,Soil_Labeled_Data/M_60_70/L_80_90/alluvial/M_60_70_L_80_90_0021_gray_brown.jpg,Soil_Labeled_Data/M_60_70/L_80_90/alluvial/M_60_70_L_80_90_0021_gray_brown.jpg,PRESENT,False,dcd2034dab872f34c0bed60cee9ca0115bab729d6ca7aa298e7eed7f634a39cb,67,65,85,6,M_60_70,L_80_90,alluvial,phash:cf52574266b44cfc,phash:cf52574266b44cfc,,
6df44d5219942bf71c4e,M_60_70_L_80_90_0038_gray_brown.jpg,Soil_Labeled_Data/M_60_70/L_80_90/alluvial/M_60_70_L_80_90_0038_gray_brown.jpg,Soil_Labeled_Data/M_60_70/L_80_90/alluvial/M_60_70_L_80_90_0038_gray_brown.jpg,PRESENT,False,e35acf5b2e8cc3f1f2334fce0aec8f6a9b461ec8613cb49292b2046d3f7d4bf8,60,60,90,6,M_60_70,L_80_90,alluvial,phash:7a8bda37bd1a1b56,phash:7a8bda37bd1a1b56,,
20d54138d37639fc86b9,M_60_70_L_80_90_0039_clay_red.jpg,Soil_Labeled_Data/M_60_70/L_80_90/alluvial/M_60_70_L_80_90_0039_clay_red.jpg,Soil_Labeled_Data/M_60_70/L_80_90/alluvial/M_60_70_L_80_90_0039_clay_red.jpg,PRESENT,False,b9d9cafcb153a003cb8356cebbd698514c69a114f3a9f72f4b47536c2f9ef978,65,65,80,6,M_60_70,L_80_90,alluvial,phash:db9ee2806dc05985,phash:db9ee2806dc05985,,
68a0cc05ff767117a0a9,M_60_70_L_80_90_0041_wet_gray.jpg,Soil_Labeled_Data/M_60_70/L_80_90/alluvial/M_60_70_L_80_90_0041_wet_gray.jpg,Soil_Labeled_Data/M_60_70/L_80_90/alluvial/M_60_70_L_80_90_0041_wet_gray.jpg,PRESENT,False,0725a6ed56b1a9a724aff5511bc1c8be1d89a9b663b8204b6e022defd4fc1c91,65,67,80,6,M_60_70,L_80_90,alluvial,phash:b87de173de4bd55d,phash:b87de173de4bd55d,,
f0e59a54fa1cfa192a10,M_60_70_L_80_90_0044_light_brown.jpg,Soil_Labeled_Data/M_60_70/L_80_90/alluvial/M_60_70_L_80_90_0044_light_brown.jpg,Soil_Labeled_Data/M_60_70/L_80_90/alluvial/M_60_70_L_80_90_0044_light_brown.jpg,PRESENT,False,ced2cd3f9a55a4bd7e604cdd612799fd60953c89d6b8e3b2303788ccc28c7c66,68,70,90,6,M_60_70,L_80_90,alluvial,phash:440cf10437760781,phash:440cf10437760781,,
88cd8dc434cccf475d55,M_60_70_L_80_90_0045_wet_gray.jpg,Soil_Labeled_Data/M_60_70/L_80_90/alluvial/M_60_70_L_80_90_0045_wet_gray.jpg,Soil_Labeled_Data/M_60_70/L_80_90/alluvial/M_60_70_L_80_90_0045_wet_gray.jpg,PRESENT,False,dc8bc9506f704cb5c87337c29a607a4866f65561b6ccee2d89557e58f95152bc,67,69,89,6,M_60_70,L_80_90,alluvial,phash:5d4a1cc17f3caf91,phash:5d4a1cc17f3caf91,,
416b33caaca051723318,M_60_70_L_80_90_0050_gray_brown.jpg,Soil_Labeled_Data/M_60_70/L_80_90/alluvial/M_60_70_L_80_90_0050_gray_brown.jpg,Soil_Labeled_Data/M_60_70/L_80_90/alluvial/M_60_70_L_80_90_0050_gray_brown.jpg,PRESENT,False,dfa81e2ed633dff44edfb46a37e0476b36199f10b92d6be98c9d7871b300cdcd,60,60,90,6,M_60_70,L_80_90,alluvial,phash:446e88d08346cab4,phash:446e88d08346cab4,,
